,galex_objid,sdss_objid,u,g,r,i,z,nuv_mag,eu,eg,er,ei,ez,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,c,rs,pred
28074,3.88344222145892e+18,1.2376662103197e+18,20.676679611199997,19.6936740875,19.2752876282,19.071996688800002,19.0348701477,0.5547400117,0.43224966530000003,0.299028337,0.2222100943,0.1652834862,22.908945083600003,2.2322654724,3.2152709961,3.6336574554000003,3.8369483948000003,3.8740749358999995,0.9830055237,1.4013919830000001,1.6046829224,1.6418094635,0.4183864593,0.6216773986999999,0.6588039398,0.2032909394,0.2404174805,0.0371265411,0,-0.00022318419999999998,0
28075,3.84312093104512e+18,1.23766621032173e+18,18.9350166321,16.9699249268,16.2229995728,15.932208061199999,15.7658720016,0.6419166327,0.5001770853999999,0.3460202217,0.2571300864,0.1912575513,23.4121742249,4.477157592799999,6.442249298099999,7.1891746521,7.4799661637,7.6463022233,1.9650917053,2.7120170593,3.0028085708999996,3.1691446305,0.746925354,1.0377168656,1.2040529252,0.2907915116,0.45712757119999997,0.1663360596,0,-3.87192922062241e-05,0
28076,6.40077849129858e+18,1.23766621032199e+18,18.238948822,16.5984363556,15.9769868851,15.774394989000001,15.6617507935,0.6619859934000001,0.5158150196,0.3568384349,0.2651692033,0.19723717870000002,22.3114337921,4.0724849701,5.712997436499999,6.334446907,6.5370388031,6.6496829986,1.6405124664,2.2619619369,2.464553833,2.5771980285,0.6214494705,0.8240413665999999,0.9366855621,0.2025918961,0.3152360916,0.1126441955,0,-0.0001595245,0
28077,6.37517316651641e+18,1.23766621032455e+18,19.1443214417,18.0891876221,18.0203132629,18.0154361725,18.0918941498,1.5578340292,1.2138537168999999,0.8397383690000001,0.6240156293,0.464152962,20.4256248474,1.2813034057,2.3364372253,2.4053115844999997,2.4101886749,2.3337306976,1.0551338196,1.1240081788,1.1288852692,1.0524272919,0.0688743592,0.0737514496,-0.0027065277,0.0048770904,-0.0715808869,-0.07645797730000001,0,-4.94494197482709e-05,0
28078,6.37517316651641e+18,1.23766621032468e+18,19.8477401733,19.7678318024,19.4491844177,18.7924480438,18.3702659607,1.6935071945,1.3195693493,0.9128719568000001,0.6783616543000001,0.5045764446000001,20.2894573212,0.4417171479,0.5216255188000001,0.8402729035,1.4970092774000001,1.9191913605000002,0.0799083709,0.3985557556,1.0552921295,1.4774742126,0.3186473847,0.9753837586,1.3975658416999999,0.6567363739000001,1.078918457,0.42218208310000005,0,0.0001170424,0
28080,6.46622142338381e+18,1.23766621085454e+18,18.1801700592,16.3604640961,15.6341743469,15.3514900208,15.193861007699999,0.3079059124,0.2399182171,0.1659743041,0.1233366951,0.0917398408,22.6885623932,4.508392334,6.3280982971,7.0543880463,7.3370723724,7.494701385499999,1.8197059631,2.5459957123,2.8286800384,2.9863090514999997,0.7262897492,1.0089740753,1.1666030884,0.2826843261,0.44031333920000004,0.1576290131,0,-0.0001329814,0
28081,6.37524348264724e+18,1.23766621085572e+18,20.3528232574,19.2900161743,19.0300960541,18.9421234131,18.9767055511,0.3889173567,0.3030417562,0.2096428871,0.1557871401,0.11587700990000001,21.8469409943,1.4941177369,2.55692482,2.8168449401999998,2.9048175812,2.8702354432,1.0628070831,1.3227272033,1.4106998443,1.3761177062999999,0.2599201202,0.34789276119999996,0.3133106232,0.08797264099999999,0.053390503,-0.034582138,0,-0.0003651622,0
28082,6.37524349338465e+18,1.23766621085624e+18,16.6141452789,15.2471828461,15.202082634000002,15.2086811066,15.1955480576,0.46779149770000006,0.3644999564,0.2521593869,0.1873814464,0.13937737050000001,18.2412223816,1.6270771027000002,2.9940395355000002,3.0391397475999997,3.032541275,3.0456743239999997,1.3669624328,1.4120626449,1.4054641722999999,1.4185972213,0.0451002121,0.0385017395,0.051634788499999994,-0.0065984726,0.0065345764,0.013133048999999999,0,-0.0006937409,0
28083,3.87559610648311e+18,1.2376662108567e+18,20.881004333499998,19.891906738299998,19.376087188699998,19.1606407166,19.043964386,0.5159737468,0.4020432532,0.2781316638,0.20668163899999997,0.1537331641,23.876052856399998,2.9950485229000003,3.9841461181,4.4999656677,4.715412139800001,4.8320884704000004,0.9890975952,1.5049171447999998,1.7203636169,1.8370399475,0.5158195496,0.7312660217,0.8479423523,0.2154464721,0.3321228027,0.1166763306,0,-0.0004908959,0
28084,6.37517316436892e+18,1.23766621086155e+18,17.8999328613,16.2568683624,15.5304822922,15.228562355,15.0522975922,1.6133999825,1.2571504116,0.8696907759,0.6462734938,0.4807087183,22.517116546599997,4.6171836853,6.2602481842,6.9866342544,7.288554191599999,7.464818954400001,1.6430644988999998,2.3694505691,2.6713705063,2.8476352691000004,0.7263860702,1.0283060073999999,1.2045707702,0.3019199372,0.47818469999999996,0.1762647628,0,-0.00011540040000000001,0
28085,2.87801360464846e+18,1.23766621138531e+18,21.726503372199996,20.887466430699998,20.865810394300002,20.9112319946,20.6834430695,0.19515532260000001,0.1520636976,0.10519696769999999,0.0781726167,0.058146067,22.136587142899998,0.4100837707,1.2491207122,1.2707767486,1.2253551483,1.4531440734,0.8390369415000001,0.8606929779000001,0.8152713776,1.0430603027,0.021656036400000002,-0.0237655639,0.2040233612,-0.045421600300000003,0.1823673248,0.2277889251,0,-0.0008818903,1
28086,6.46629179212799e+18,1.23766621139095e+18,20.9608840942,20.0228099823,19.6733493805,19.494512558,19.591022491500002,0.3146747351,0.2451924235,0.1696229726,0.1260480583,0.09375659380000001,22.312685012800003,1.3518009186000002,2.2898750305,2.6393356323,2.8181724548,2.7216625213,0.9380741119,1.2875347137,1.4663715362,1.3698616027000001,0.3494606018,0.5282974243,0.4317874908,0.1788368225,0.082326889,-0.09650993349999999,0,-0.0005223299,0
28087,3.87559610648311e+18,1.23766621139364e+18,21.0310764313,20.0950202942,19.661891937300002,19.4842510223,19.3423461914,0.5829296708,0.4542148709,0.31422373649999996,0.2335019261,0.1736825258,24.1577835083,3.126707077,4.0627632141,4.4958915710000005,4.673532486,4.8154373169,0.9360561370999999,1.369184494,1.546825409,1.6887302399000002,0.43312835689999996,0.6107692719,0.7526741028,0.177640915,0.3195457459,0.1419048309,0,-0.0013545997,0
28088,6.40077849129859e+18,1.23766621139573e+18,20.849720001199998,19.7584438324,19.3003196716,19.136390686,19.014780044600002,0.6020066738000001,0.4690795243,0.32450702789999997,0.24114350969999998,0.1793664694,22.8176116943,1.9678916931000001,3.0591678619,3.5172920227,3.6812210082999997,3.8028316497000003,1.0912761688,1.5494003296,1.7133293152000002,1.8349399566,0.45812416079999996,0.6220531464,0.7436637878,0.1639289856,0.285539627,0.12161064140000001,0,-0.0010916438,0
28089,6.37517316436893e+18,1.23766621139835e+18,18.0454063416,16.4698295593,16.2811756134,16.2098884583,16.1469154358,1.5116665363,1.1778804064,0.8148521781,0.6055225134000001,0.45039749149999997,20.3979434967,2.3525371551,3.9281139374,4.1167678833,4.1880550384,4.2510280608999995,1.5755767823,1.7642307281999998,1.8355178833,1.8984909058000001,0.1886539459,0.259941101,0.32291412350000004,0.0712871551,0.1342601776,0.0629730225,0,-0.0008315417,0
28090,6.37517316436892e+18,1.23766621139855e+18,19.7209892273,18.2269897461,17.853525161700002,17.7185649872,17.6598892212,1.5184910297,1.1831979752,0.8185308576000001,0.6082561611999999,0.45243081450000006,21.929441452,2.2084522247,3.7024517058999997,4.0759162902999995,4.2108764648,4.2695522308,1.4939994812000001,1.8674640656000001,2.0024242401,2.0611000061,0.37346458439999997,0.5084247589,0.5671005249000001,0.1349601745,0.19363594050000002,0.058675766,0,-0.0002522647,0
28091,6.37517316436892e+18,1.23766621139868e+18,18.4649505615,17.048347473099998,16.6218471527,16.4314022064,16.326303482100002,1.6864837408000002,1.3140966892000001,0.909085989,0.675548315,0.5024838448,21.283870697,2.8189201355,4.2355232239,4.6620235443,4.8524684906,4.9575672149,1.4166030884,1.8431034088,2.0335483550999998,2.1386470794,0.42650032039999997,0.6169452667,0.7220439909999999,0.1904449463,0.2955436706,0.1050987243,0,-0.0003814008,0
28092,6.37943044976935e+18,1.23766621141297e+18,18.4822807312,17.3215885162,17.0202617645,16.8866062164,16.8689785004,0.48005288840000004,0.3740539551,0.2587687969,0.1922929436,0.1430306286,20.0526599884,1.5703792572,2.7310714722000005,3.0323982239,3.1660537719999997,3.183681488,1.160692215,1.4620189666999999,1.5956745148,1.6133022308000002,0.3013267517,0.43498229979999997,0.4526100158,0.1336555481,0.1512832641,0.017627716,0,-2.8389000000000002e-05,0
28093,6.37151398967168e+18,1.23766621192775e+18,21.6362514496,20.6796150208,20.4270477295,20.3484268188,20.1902885437,0.2748095393,0.214129746,0.1481339633,0.11007940769999999,0.0818788558,22.313467025799998,0.6772155762000001,1.633852005,1.8864192963,1.965040207,2.1231784821,0.9566364288,1.2092037201,1.2878246308,1.4459629059,0.2525672913,0.331188202,0.4893264771,0.0786209107,0.2367591858,0.1581382751,0,-0.0040141949,0
28094,6.46629179212799e+18,1.23766621192802e+18,19.2105178833,17.644536972,16.985912323,16.7150497437,16.5826740265,0.2885067165,0.2248024791,0.1555173248,0.1155660376,0.0859598964,23.1199417114,3.9094238281,5.475404739400001,6.1340293884,6.4048919677,6.5372676849,1.5659809113,2.2246055603,2.4954681396000002,2.6278438568,0.658624649,0.9294872283,1.0618629455,0.2708625793,0.4032382965,0.13237571720000002,0,-0.00064949,0
28095,6.37524348157349e+18,1.23766621192992e+18,21.1122074127,20.1664390564,19.7184734344,19.5635242462,19.4719944,0.43887341020000004,0.3419671953,0.236571312,0.175797835,0.1307612956,22.219491958600003,1.1072845459,2.0530529022,2.5010185242,2.6559677124000003,2.7474975586,0.9457683563,1.3937339783000002,1.5486831665,1.6402130127,0.447965622,0.6029148102,0.6944446564,0.1549491882,0.24647903440000002,0.09152984619999999,0,-0.001128458,0
28096,6.40056738506605e+18,1.23766621193031e+18,20.5494232178,19.5839118958,19.0998306274,18.895866394000002,18.7951183319,0.5231850147,0.4076622427,0.2820188403,0.2095702291,0.1558817476,22.727075576799997,2.177652359,3.1431636810000003,3.6272449494,3.8312091828,3.9319572449,0.965511322,1.4495925904,1.6535568238,1.7543048859,0.48408126840000004,0.6880455018000001,0.7887935639,0.2039642334,0.3047122955,0.10074806210000001,0,-0.0007718332,0
28097,6.37517310316564e+18,1.237666211933e+18,17.8305606842,16.5394859314,15.970994949300001,15.7419214249,15.6057424545,0.7334406971999999,0.5714920163,0.39535552259999995,0.2937915325,0.2185269296,21.1538581848,3.3232975006,4.6143722534,5.1828632355,5.4119367599,5.548115730299999,1.2910747528,1.8595657349,2.0886392593000003,2.2248182297,0.5684909821,0.7975645065000001,0.9337434768999999,0.2290735244,0.3652524948,0.1361789704,0,-0.000463213,0
28098,6.37517310316564e+18,1.23766621193306e+18,18.607473373399998,17.265073776199998,16.9215736389,16.8136730194,16.7965755463,0.7545625567,0.5879500508,0.4067411125,0.302252233,0.224820137,21.1711578369,2.5636844635,3.9060840607,4.249584198,4.3574848175,4.3745822906,1.3423995972,1.6858997345,1.793800354,1.8108978271,0.34350013729999995,0.45140075679999997,0.4684982299,0.10790061949999999,0.1249980926,0.0170974731,0,-0.0003096422,0
28099,6.37517315577899e+18,1.23766621193503e+18,19.2514438629,17.6819572449,17.4780101776,17.4003162384,17.391777038599997,1.3208998442,1.0292361975,0.712020874,0.5291078091,0.39355900880000005,21.310869216900002,2.059425354,3.628911972,3.8328590393,3.9105529785,3.9190921782999997,1.5694866180000002,1.7734336853000001,1.8511276245,1.8596668243,0.2039470673,0.28164100649999996,0.29018020629999997,0.07769393919999999,0.086233139,0.0085391998,0,-0.0003375637,0
28100,6.37517316436893e+18,1.23766621193536e+18,22.5846977234,20.576749801600002,19.6283378601,19.356044769300002,19.1320838928,1.6001750231,1.246845603,0.8625620008,0.6409760118,0.4767683744,22.7525100708,0.16781234739999998,2.1757602692,3.1241722107,3.3964653014999997,3.620426178,2.0079479218,2.9563598633,3.2286529541,3.4526138306,0.9484119415000001,1.2207050323,1.4446659088,0.27229309079999997,0.4962539673,0.2239608765,0,0.0001361472,0
28101,6.37517316436893e+18,1.23766621193549e+18,17.7227268219,16.1116714478,15.774382591199998,15.647484779400001,15.5725374222,1.6936163902,1.3196544647,0.9129308462000001,0.6784054637000001,0.5046090484,20.6379451752,2.9152183533,4.5262737274000004,4.863562583999999,4.9904603958,5.065407753,1.6110553741,1.9483442306999998,2.0752420425,2.1501893997,0.33728885659999996,0.46418666840000006,0.5391340256,0.1268978118,0.201845169,0.0749473572,0,-0.000244493,0
28105,6.37517309564945e+18,1.23766622642674e+18,18.297056198099998,16.3409347534,15.5580625534,15.3183450699,15.206246376,0.6732275486,0.5245743394,0.36289811130000005,0.26967218519999997,0.20058655739999998,21.7610397339,3.4639835357999997,5.4201049805,6.2029771805,6.442694663999999,6.5547933578999995,1.9561214447,2.7389936447000003,2.9787111282,3.0908098220999998,0.7828722,1.0225896835,1.1346883773999998,0.23971748350000002,0.35181617740000004,0.1120986939,0,-7.3568e-05,0
28106,6.37517316759225e+18,1.2376662264295e+18,19.3031158447,19.2210521698,19.4006156921,19.595222473099998,19.7472000122,1.3588988781,1.0588448048,0.7325039506000001,0.544328928,0.4048807323,19.907371520999998,0.6042556763,0.6863193512000001,0.5067558289,0.3121490479,0.1601715088,0.08206367490000001,-0.0974998474,-0.2921066284,-0.4440841675,-0.1795635223,-0.3741703033,-0.5261478424,-0.194606781,-0.34658432009999995,-0.1519775391,0,-0.0004678218,0
28107,6.37517316759015e+18,1.23766622642976e+18,17.2471294403,15.7084627151,15.0352067947,14.791517257699999,14.6475315094,1.5913529396000001,1.2399713993,0.8578065037999999,0.6374421715999999,0.4741398394,22.1199436188,4.8728141785000005,6.4114809037,7.084736824099999,7.3284263611,7.4724121094000004,1.5386667252000001,2.2119226456,2.4556121826,2.5995979309,0.6732559204,0.9169454574,1.0609312057,0.24368953699999998,0.3876752853,0.1439857483,0,-0.00015832350000000002,0
28108,6.40088404441485e+18,1.23766622696433e+18,18.430263519300002,16.6386127472,15.9351005554,15.7078943253,15.5719680786,0.7361270784999999,0.5735852122,0.3968036175,0.294867605,0.21932733059999998,22.571805954000002,4.141542434700001,5.9331932067999995,6.6367053986,6.8639116287,6.9998378754,1.7916507721000001,2.4951629639,2.7223691939999997,2.8582954407,0.7035121918,0.9307184219,1.0666446686,0.22720623010000002,0.3631324768,0.1359262467,0,-0.0001792727,0
28109,6.37524343647634e+18,1.2376662274959e+18,17.5737247467,16.639911651600002,16.2998256683,16.1701335907,16.1249256134,0.26718157530000003,0.20818609,0.1440221667,0.1070239097,0.0796061233,19.5405731201,1.9668483734,2.9006614685,3.2407474518,3.3704395294,3.4156475067,0.9338130951000001,1.2738990784,1.4035911559999998,1.4487991333,0.3400859833,0.4697780609,0.5149860382,0.1296920776,0.1749000549,0.04520797730000001,0,-0.0003569844,0
28110,3.88344222145892e+18,1.23766622749819e+18,20.193365097,18.7621631622,18.1107578278,17.8759346008,17.6964893341,0.467743963,0.3644629419,0.2521337569,0.18736241760000003,0.1393632144,23.750917434699996,3.5575523377,4.9887542725,5.6401596069,5.8749828339,6.054428100599999,1.4312019347999998,2.0826072692,2.3174304962,2.4968757629,0.6514053343999999,0.8862285614000001,1.0656738281,0.234823227,0.41426849369999996,0.17944526670000002,0,-0.0001402596,0
28111,6.37517316651641e+18,1.23766622750324e+18,17.544633865399998,16.130075454700002,15.4257831573,15.1043014526,14.900420188900002,1.7468290329,1.3611173630000002,0.9416146874,0.6997206211,0.5204635859000001,21.111160278299998,3.5665264129,4.9810848236,5.685377121,6.0068588257,6.210740089400001,1.4145584107,2.1188507081,2.4403324128,2.6442136765,0.7042922974,1.0257740021,1.2296552658,0.3214817047,0.5253629684000001,0.2038812637,0,-0.0004018934,0
28112,6.40070812255441e+18,1.23766622803526e+18,22.3815555573,20.9188919067,20.184469223,19.8509178162,19.5776824951,0.5819666982,0.4534644783,0.3137046397,0.2331161648,0.1733956039,21.884338378899997,-0.4972171784,0.9654464722,1.6998691559,2.0334205627,2.3066558838,1.4626636506,2.1970863343,2.5306377411,2.8038730622,0.7344226837000001,1.0679740905,1.3412094116,0.3335514068,0.6067867279,0.2732353211,0,-4.73807413072791e-05,0
28113,6.37147877093986e+18,1.23766622856459e+18,24.383134841900002,21.628097534200002,20.924951553299998,20.9636936188,20.9264736176,0.1670559645,0.1301688701,0.09005022789999999,0.0669169649,0.04977393150000001,21.4103889465,-2.9727458954,-0.21770858769999998,0.4854373932,0.44669532770000003,0.4839153289,2.7550373077,3.4581832886000003,3.4194412231,3.4566612243,0.7031459809,0.6644039154,0.7016239166,-0.0387420655,-0.0015220643,0.0372200012,0,-0.0007245681,0
28114,3.886643999319e+18,1.2376662285716e+18,18.9204597473,17.3158931732,16.657915115399998,16.4001712799,16.2920799255,0.4598779976,0.3583338261,0.24789367620000002,0.184211567,0.13701955970000002,22.4409599304,3.5205001831000002,5.1250667572,5.783044815,6.0407886505,6.1488800049000005,1.6045665741,2.2625446319,2.5202884674,2.6283798218000003,0.6579780578,0.9157218933,1.0238132477,0.2577438355,0.3658351899,0.10809135439999999,0,-0.0002595732,0
28115,6.40077849129858e+18,1.23766622857455e+18,18.5597324371,16.4771118164,15.6510772705,15.356446266199999,15.1903648376,0.7148105502,0.5569755435,0.3853130937,0.2863289416,0.21297612789999998,22.9080505371,4.348318099999999,6.4309387207,7.256973266599999,7.5516042709,7.7176856995000005,2.0826206206999998,2.9086551666000005,3.2032861709,3.3693675995,0.8260345459,1.1206655502,1.2867469787999999,0.2946310043,0.46071243289999997,0.1660814286,0,-5.54642974748276e-05,0
28116,6.37517316436893e+18,1.23766622857698e+18,20.9965686798,18.7114505768,17.5091762543,16.618114471400002,16.1012439728,1.6310769319999998,1.2709240913,0.8792193531999999,0.6533542275,0.4859755039,21.896484375,0.8999156951999999,3.1850337982,4.3873081207,5.2783699036,5.7952404022,2.2851181030000003,3.4873924255,4.3784542084,4.895324706999999,1.2022743225,2.0933361053999997,2.610206604,0.8910617829,1.4079322815000002,0.5168704986,0,-0.00021143150000000002,0
28118,3.88660881494691e+18,1.23766622910684e+18,21.6865730286,20.5257053375,20.3028888702,20.2735614777,20.2281265259,0.3335510492,0.2599007189,0.17979811129999998,0.13360926509999999,0.0993807465,22.730594635,1.0440216064,2.2048892975,2.4277057647999998,2.4570331572999997,2.5024681091,1.1608676911,1.3836841584000001,1.4130115509,1.4584465027000002,0.22281646730000002,0.2521438598,0.2975788116,0.0293273925,0.07476234429999999,0.0454349518,0,-0.0011563222,0
28119,6.40056738506605e+18,1.23766622910887e+18,20.694887161300002,19.6887283325,19.3482437134,19.1971263885,19.134727478,0.48716267939999996,0.37959387899999997,0.2626012862,0.1951408982,0.1451489776,22.4748649597,1.7799777984,2.7861366272000003,3.1266212463,3.2777385712,3.3401374817000002,1.0061588287999998,1.3466434479,1.4977607728,1.5601596833000002,0.34048461909999994,0.49160194399999996,0.5540008545,0.1511173249,0.2135162354,0.062398910499999995,0,-0.0004594189,0
28120,3.87559610648311e+18,1.23766622910926e+18,20.8537826538,19.934343337999998,19.524267196700002,19.3541660309,19.1846656799,0.5332327485,0.4154913425,0.2874349952,0.2135950029,0.15887545050000002,23.6704654694,2.8166828156,3.7361221313999997,4.1461982726999995,4.316299438500001,4.4857997895,0.9194393157999999,1.3295154570999999,1.4996166228999999,1.6691169738999998,0.41007614130000003,0.5801773071,0.7496776581,0.17010116579999998,0.3396015168,0.16950035100000002,0,-0.0011099607000000001,0
28121,6.40074330692649e+18,1.23766622911116e+18,21.1640472412,20.0398044586,19.5678386688,19.538566589400002,19.2883052826,0.6101040839999999,0.47538897399999996,0.3288719058,0.2443870604,0.18177907170000002,22.9743099213,1.8102626801,2.9345054627,3.4064712525,3.4357433319,3.6860046387,1.1242427826,1.5962085724000001,1.6254806518,1.8757419586000001,0.4719657898,0.5012378692,0.7514991759999999,0.029272079399999998,0.2795333862,0.25026130679999997,0,-0.0007632599000000001,0
28122,6.40074330692649e+18,1.23766622911129e+18,18.422079086300002,16.8994560242,16.3140621185,16.127904892,16.0463027954,0.5301465392,0.4130865932,0.2857713997,0.2123587728,0.1579559147,22.1752166748,3.7531375885000005,5.2757606506,5.8611545563,6.0473117828,6.128913879400001,1.5226230621,2.1080169678,2.2941741943,2.3757762909,0.5853939057,0.7715511321999999,0.8531532288,0.1861572265,0.2677593231,0.08160209660000001,0,9.485477494308729e-05,0
28124,6.37936007887979e+18,1.23766624359803e+18,17.4315280914,16.2051486969,16.2144832611,16.3401355743,16.310415267899998,0.3572688401,0.27838146690000004,0.19258300960000002,0.1431098133,0.10644740609999999,18.861951828,1.4304237365999999,2.6568031311,2.6474685668999998,2.5218162537,2.5515365600999997,1.2263793945,1.2170448303,1.0913925170999998,1.1211128234999999,-0.009334564200000001,-0.1349868774,-0.10526657099999999,-0.1256523132,-0.0959320068,0.0297203064,0,-0.00031838529999999996,0
28125,6.40274881613556e+18,1.23766624359979e+18,21.2525157928,20.3744544983,19.9785614014,19.7074699402,19.6854190826,0.3931674063,0.3063533902,0.21193385120000002,0.157489568,0.1171433032,22.7996311188,1.547115326,2.4251766205000003,2.8210697174,3.0921611786,3.1142120362,0.8780612945,1.2739543914,1.5450458526,1.5670967102000002,0.39589309689999996,0.6669845581,0.6890354156999999,0.2710914612,0.29314231879999997,0.022050857599999998,0,-0.0007241949,0
28128,6.37936005203414e+18,1.23766624413385e+18,17.9178962708,16.0565509796,15.2385606766,14.9941587448,14.7773780823,0.5234589577000001,0.4078756869,0.2821665108,0.2096799463,0.15596336130000002,22.146327972399998,4.2284317016,6.0897769928,6.9077672958,7.1521692276,7.3689498901,1.8613452912000001,2.6793355942,2.923737526,3.1405181885,0.817990303,1.0623922348000001,1.2791728973,0.2444019318,0.46118259429999997,0.2167806625,0,-6.05108398303855e-05,0
28129,6.37936007887769e+18,1.23766624413503e+18,16.9032516479,15.7003927231,15.6111335754,15.688506126400002,15.6748332977,0.3674691617,0.286329478,0.1980814189,0.1471957266,0.1094865724,18.8354701996,1.9322185517,3.1350774765,3.2243366242000002,3.1469640732,3.1606369019,1.2028589248000001,1.2921180725,1.2147455215,1.2284183502,0.0892591477,0.0118865967,0.025559425400000002,-0.077372551,-0.06369972230000001,0.0136728287,0,-0.0001162199,0
28130,6.47262497910398e+18,1.23766624413614e+18,18.9064407349,17.305786132799998,16.6550235748,16.371042251600002,16.2546977997,0.4667959511,0.3637242317,0.2516227365,0.18698266149999998,0.139080748,22.852115631100002,3.9456748962,5.5463294983,6.1970920563,6.481073379500001,6.5974178314,1.6006546021,2.2514171601,2.5353984833000003,2.6517429352,0.6507625579999999,0.9347438812000001,1.0510883331,0.2839813232,0.4003257751,0.11634445189999999,0,-2.8700174880214e-05,0
28131,6.37651016084463e+18,1.2376662441368e+18,22.275260925300003,20.822467804000002,20.254617691,20.0412502289,19.9808731079,0.3505817056,0.2731708884,0.1889783591,0.1404311806,0.1044549942,22.3296451569,0.0543842316,1.5071773528999999,2.0750274659,2.288394928,2.348772049,1.4527931213,2.0206432343,2.2340106964,2.2943878174,0.567850113,0.7812175751,0.8415946961,0.21336746210000002,0.2737445831,0.060377121,0,-0.0002145674,0
28134,6.40176365371707e+18,1.23766624467033e+18,19.071245193499998,17.6676197052,17.242559433,16.9442882538,16.9048252106,0.4216387868,0.32853809,0.2272811234,0.1688942313,0.1256262809,22.481485366799998,3.4102401732999996,4.8138656616,5.2389259338,5.5371971129999995,5.5766601562,1.4036254883000001,1.8286857605000002,2.1269569397,2.1664199829,0.4250602722,0.7233314514,0.7627944945999999,0.2982711792,0.3377342224,0.0394630432,0,-9.29673915379681e-05,0
28135,6.37651015118095e+18,1.23766624467354e+18,18.63463974,17.3131389618,16.8165588379,16.60222435,16.4914226532,0.2952538729,0.23005981739999998,0.1591543108,0.1182687134,0.0879701898,21.5418739319,2.9072341918999998,4.2287349701,4.725315094,4.9396495819,5.0504512787,1.3215007782,1.8180809021000002,2.03241539,2.1432170868,0.4965801239,0.7109146118,0.8217163086,0.21433448789999998,0.3251361847,0.1108016968,0,-3.8525879062945e-05,0
28136,6.37651015118095e+18,1.23766624467354e+18,18.63463974,17.3131389618,16.8165588379,16.60222435,16.4914226532,0.2952538729,0.23005981739999998,0.1591543108,0.1182687134,0.0879701898,21.5418739319,2.9072341918999998,4.2287349701,4.725315094,4.9396495819,5.0504512787,1.3215007782,1.8180809021000002,2.03241539,2.1432170868,0.4965801239,0.7109146118,0.8217163086,0.21433448789999998,0.3251361847,0.1108016968,0,-7.99772315076552e-05,0
28142,6.38798019850195e+18,1.23766624469864e+18,22.329111099200002,22.003198623699998,22.0880641937,22.115505218499997,22.4174842834,0.2339220941,0.182270512,0.1260938942,0.0937012807,0.0696965382,22.089500427199997,-0.239610672,0.0863018035,0.0014362335,-0.0260047913,-0.32798385620000003,0.3259124755,0.24104690550000002,0.2136058807,-0.0883731842,-0.08486557,-0.1123065948,-0.4142856597,-0.027441024799999998,-0.3294200897,-0.3019790649,0,-0.0006386707,1
28144,6.40176365371708e+18,1.23766624520726e+18,19.4465732574,18.4961528778,18.1330661774,17.9610900879,17.829914093,0.43950095770000003,0.342456162,0.23690959809999998,0.17604921760000003,0.1309482753,22.378749847399998,2.93217659,3.8825969696,4.24568367,4.4176597595,4.5488357544,0.9504203795999999,1.31350708,1.4854831695,1.6166591644,0.3630867004,0.5350627899,0.6662387848,0.17197608949999998,0.3031520844,0.1311759949,0,-0.00023645779999999998,0
28145,6.37936004237047e+18,1.23766624520739e+18,17.956943512,16.7392940521,16.4170150757,16.2950115204,16.118146896400003,0.4182440937,0.32589298489999996,0.22545124589999999,0.1675344408,0.1246148422,21.8711013794,3.9141578674,5.1318073273,5.4540863037000005,5.576089859,5.752954483,1.2176494598999998,1.5399284362999999,1.6619319916,1.8387966156,0.32227897640000003,0.44428253170000004,0.6211471557,0.1220035553,0.2988681793,0.176864624,0,3.9708502299617996e-05,0
28146,6.40183402246125e+18,1.2376662452074e+18,19.4239940643,18.082876205399998,17.645082473800002,17.4430809021,17.2335605621,0.5311321616,0.413854599,0.2863026857,0.212753579,0.1582495719,23.3979530334,3.9739589691000003,5.3150768280000005,5.752870559600001,5.9548721313,6.1643924713,1.3411178589,1.7789115905000001,1.9809131622,2.1904335022,0.43779373159999996,0.6397953033,0.8493156433,0.20200157170000002,0.4115219117,0.20952034,0,-0.0002452105,0
28147,6.40183402246125e+18,1.2376662452074e+18,19.3473396301,18.049949645999998,17.6200084686,17.4366607666,17.2541809082,0.46913200619999995,0.365544498,0.252881974,0.18791840969999998,0.1397767812,22.8813114166,3.5339717864999995,4.8313617706,5.261302948,5.44465065,5.6271305084000005,1.2973899841,1.7273311615,1.9106788635,2.0931587219,0.42994117740000004,0.6132888794,0.7957687378,0.183347702,0.3658275604,0.1824798584,0,-5.84122208238114e-05,0
28148,6.3793600509604e+18,1.23766624520792e+18,16.9985599518,15.896465301500001,15.5978403091,15.491894722,15.4831113815,0.3392298818,0.2643256187,0.182859242,0.1358840168,0.10107274349999999,19.8575267792,2.8589668274,3.9610614777,4.2596864701,4.3656320572,4.3744153977,1.1020946503,1.4007196427000002,1.5066652297999998,1.5154485703,0.2986249924,0.4045705795,0.41335392,0.1059455871,0.1147289276,0.0087833405,0,-1.59156734298449e-05,0
28149,6.3793600509604e+18,1.23766624520798e+18,18.9451694489,17.484987258900002,16.9127521515,16.7093448639,16.6015033722,0.3251259923,0.2533359826,0.1752566546,0.1302344799,0.0968705192,22.0490837097,3.1039142608,4.5640964508,5.1363315582,5.3397388457999995,5.4475803375,1.46018219,2.0324172974,2.235824585,2.3436660767,0.5722351074,0.775642395,0.8834838867,0.20340728760000001,0.3112487793,0.1078414917,0,4.5398755901260295e-05,0
