,g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
855,6.37742486969542e+18,1.23767862170314e+18,20.629993438699998,20.581596374500002,20.2370262146,20.2789363861,20.1646614075,0.13566209380000002,0.1057069823,0.0731275976,0.054341644,0.0404202007,21.6703357697,22.1261367798,1.040342331,1.0887393952,1.4333095551,1.3913993836,1.5056743622,0.0483970642,0.39296722409999996,0.3510570526,0.4653320312,0.3445701599,0.3026599884,0.41693496700000005,-0.041910171499999996,0.0723648071,0.1142749786,-0.45580101009999996,-1.4961433411000002,-1.5445404053,-1.8891105652000002,-1.8472003937,-1.9614753722999998,1,1.2797170877,1
856,6.37742486969542e+18,1.23767862170314e+18,20.4715061188,20.6682929993,20.071308136,20.0983371735,20.045820236199997,0.1351595521,0.1053154096,0.07285670940000001,0.0541403443,0.0402704701,20.9980812073,22.890615463299998,0.5265750885,0.329788208,0.9267730713,0.8997440337999999,0.9522609711,-0.1967868805,0.4001979828,0.3731689453,0.42568588259999995,0.5969848633,0.5699558257999999,0.6224727631,-0.0270290375,0.025487899799999998,0.052516937300000004,-1.892534256,-2.4191093445,-2.222322464,-2.8193073273,-2.7922782898,-2.8447952270999997,1,1.304279685,1
857,6.37742487506413e+18,1.2376786217036e+18,20.3759479523,20.419214248699998,20.030824661300002,20.0025939941,19.89402771,0.1377168894,0.1073080748,0.0742352232,0.0551647283,0.0410324223,20.7633209229,20.9753723145,0.38737297060000003,0.3441066742,0.7324962615999999,0.7607269287999999,0.8692932129000001,-0.043266296399999994,0.345123291,0.3733539582,0.48192024229999997,0.3883895874,0.4166202546,0.5251865387,0.028230667200000004,0.1367969513,0.10856628410000001,-0.2120513916,-0.5994243622,-0.5561580657999999,-0.9445476531999999,-0.9727783204000001,-1.0813446045000001,1,0.991399169,1
858,6.37742488472781e+18,1.237678621704e+18,19.5324115753,19.464515686,19.1323928833,19.109418869000002,19.247306823699997,0.187601015,0.1461774409,0.10112487519999999,0.075146623,0.0558952801,20.1615276337,22.639759063699998,0.6291160584000001,0.6970119477,1.0291347504000001,1.0521087647,0.91422081,0.0678958893,0.400018692,0.4229927063,0.2851047516,0.3321228027,0.355096817,0.2172088623,0.0229740143,-0.1149139404,-0.1378879547,-2.47823143,-3.1073474884,-3.1752433776999998,-3.5073661804,-3.5303401947000004,-3.39245224,1,1.3585790396000001,1
859,6.37742488472781e+18,1.23767862170406e+18,21.0159664154,20.579498291,20.4155483246,20.2657966614,20.0204849243,0.1799038202,0.1401798427,0.0969757661,0.0720633864,0.0536019206,20.7828655243,22.4335575104,-0.23310089109999999,0.20336723329999998,0.3673171997,0.5170688629,0.7623806,0.4364681244,0.6004180908,0.7501697540000001,0.9954814911,0.1639499664,0.31370162960000003,0.5590133667,0.1497516632,0.39506340030000003,0.2453117371,-1.6506919861000002,-1.417591095,-1.8540592194,-2.0180091858,-2.167760849,-2.4130725861,1,0.7646452785,1
860,2.91435906101831e+18,1.2376786222334e+18,21.4721488953,21.333398819,20.9287643433,21.0737667084,20.9670085907,0.07975498589999999,0.0621445477,0.0429913104,0.0319471508,0.023762811000000002,22.4471130371,23.9425163269,0.9749641418,1.1137142181,1.5183486938,1.3733463287,1.4801044464,0.1387500763,0.543384552,0.3983821869,0.5051403046,0.4046344757,0.25963211059999997,0.3663902283,-0.1450023651,-0.0382442474,0.1067581177,-1.4954032897999998,-2.4703674316,-2.6091175078999997,-3.0137519836,-2.8687496185000003,-2.9755077362,1,1.2037010193000002,1
861,2.91967190120373e+18,1.23767862223576e+18,20.7601509094,20.572971344000003,20.1049079895,20.0848655701,20.0292625427,0.14428195359999998,0.1124235243,0.0777740777,0.0577944741,0.042988467999999995,21.5586776733,23.1381416321,0.7985267639,0.9857063293,1.4537696838,1.4738121032,1.5294151306000001,0.1871795654,0.6552429199,0.6752853393000001,0.7308883667,0.46806335450000003,0.4881057739,0.5437088013,0.0200424194,0.0756454468,0.055603027400000005,-1.5794639588,-2.3779907227,-2.5651702881,-3.0332336426,-3.0532760619999997,-3.1088790894,1,1.2596744299,1
862,6.38027489295519e+18,1.23767862223949e+18,20.6368579865,20.2952766418,19.9139480591,20.0220527649,19.9411582947,0.1470497102,0.11458013210000001,0.0792660043,0.0589031391,0.043813113099999995,20.6032924652,22.7050151825,-0.0335655213,0.3080158234,0.6893444061,0.5812397003,0.6621341705,0.3415813447,0.7229099273999999,0.6148052216,0.6956996918,0.38132858270000003,0.2732238769,0.3541183471,-0.1081047058,-0.0272102356,0.0808944702,-2.1017227173,-2.068157196,-2.4097385407,-2.7910671233999995,-2.6829624175999998,-2.7638568878,1,1.0880147219,1
863,6.38027489295519e+18,1.23767862223956e+18,19.956726074200002,19.9671878815,19.7536869049,19.6146945953,19.7222251892,0.1421590894,0.11076939849999999,0.0766297579,0.056944124400000004,0.0423559658,20.7117519379,21.77891922,0.7550258637,0.7445640564,0.958065033,1.0970573426,0.9895267487,-0.0104618073,0.2030391693,0.3420314789,0.234500885,0.2135009766,0.3524932862,0.2449626923,0.1389923096,0.0314617157,-0.10753059390000001,-1.0671672821,-1.8221931458,-1.8117313385,-2.0252323151,-2.1642246247,-2.0566940308,1,1.4430503844999998,1
864,6.37742487506414e+18,1.23767862224021e+18,20.777168273900003,20.3513507843,20.1360263824,20.0853939056,19.8316898346,0.15491981800000001,0.1207124665,0.0835083276,0.0620556362,0.0461579934,20.9472503662,21.4635314941,0.17008209230000002,0.5958995819,0.8112239837999999,0.8618564606,1.1155605316,0.4258174896,0.6411418915,0.6917743682999999,0.9454784393000001,0.21532440190000002,0.2659568787,0.5196609497,0.0506324768,0.3043365478,0.25370407100000003,-0.5162811279,-0.6863632202,-1.1121807098,-1.3275051117,-1.3781375885,-1.6318416594999998,1,0.8466964364,1
865,6.37742488472781e+18,1.23767862224074e+18,21.144313812300002,20.841056823699997,20.742143630999998,20.527803420999998,20.6985416412,0.1996500641,0.1555659771,0.10761982949999999,0.0799730644,0.059485267800000005,22.3457489014,22.6623897552,1.2014350890999999,1.5046920777000001,1.6036052704,1.8179454804,1.6472072602,0.3032569886,0.40217018130000004,0.6165103913000001,0.4457721711,0.0989131927,0.3132534027,0.1425151825,0.21434021,0.043601989800000004,-0.17073822019999998,-0.3166408538,-1.5180759429,-1.8213329315,-1.9202461242,-2.1345863341999998,-1.9638481140000001,1,1.7664816380000001,1
866,6.37742488472781e+18,1.23767862224093e+18,19.8616199493,19.6186504364,19.5476551056,19.6367607117,19.6696987152,0.1734303385,0.13513575490000002,0.0934862867,0.0694703311,0.0516731627,20.1846237183,21.1475257874,0.323003769,0.5659732819,0.6369686127,0.5478630066,0.5149250031,0.2429695129,0.3139648437,0.2248592376,0.1919212341,0.0709953308,-0.0181102753,-0.0510482788,-0.0891056061,-0.1220436096,-0.0329380035,-0.9629020691,-1.2859058381,-1.528875351,-1.5998706818000001,-1.5107650757,-1.4778270722,1,0.9182876348000001,1
867,6.37742489439149e+18,1.23767862224119e+18,20.9936580658,20.766784668,20.581445694,20.511390686,20.15807724,0.1742109209,0.1357439756,0.0939070508,0.0697830021,0.0519057326,21.5414161682,21.5842456818,0.5477581024,0.7746315001999999,0.9599704742,1.0300254822,1.3833389282,0.22687339780000002,0.4122123718,0.48226737979999995,0.8355808257999999,0.185338974,0.255393982,0.608707428,0.070055008,0.423368454,0.35331344600000003,-0.0428295136,-0.590587616,-0.8174610137999999,-1.0027999878,-1.0728549958,-1.4261684418,1,0.8368785381,1
868,6.37742493734116e+18,1.23767862224283e+18,21.9344100952,21.8169670105,21.4756546021,21.2791976929,21.606952667199998,0.1706688404,0.1329839975,0.09199772029999999,0.0683641657,0.0508503765,22.6721057892,22.571836471599998,0.737695694,0.8551387787000001,1.1964511870999999,1.3929080963,1.0651531220000001,0.1174430847,0.4587554931,0.6552124023,0.327457428,0.34131240840000004,0.5377693176,0.2100143433,0.19645690920000003,-0.1312980651,-0.3277549743,0.10026931759999999,-0.6374263764,-0.7548694611,-1.0961818695,-1.2926387787,-0.9648838044,1,1.3392519951000001,1
869,6.37742493734116e+18,1.23767862224283e+18,20.2420349121,19.808567047100002,19.657699585,19.5940055847,19.385732650799998,0.1661351919,0.12945140900000002,0.0895538926,0.0665481389,0.0494995899,20.6244049072,21.6335811615,0.38236999509999997,0.8158378601,0.9667053221999999,1.0303993225,1.2386722564000001,0.433467865,0.5843353271,0.6480293274,0.8563022613,0.15086746210000002,0.21456146239999999,0.4228343963,0.0636940003,0.2719669342,0.2082729339,-1.0091762543,-1.3915462494,-1.8250141144,-1.9758815765,-2.0395755768,-2.2478485107,1,0.7434254289,1
870,6.37742493734116e+18,1.2376786222429e+18,20.6905384064,20.4928970337,20.0188961029,19.9750804901,19.7556591034,0.1616647393,0.1259680688,0.087144129,0.0647574291,0.0481676273,21.407846450799997,21.6727333069,0.7173080444,0.9149494170999999,1.3889503478999998,1.4327659606999998,1.6521873474000002,0.19764137269999998,0.6716423035,0.7154579163,0.934879303,0.4740009308,0.5178165436,0.7372379303000001,0.0438156128,0.2632369995,0.21942138670000003,-0.2648868561,-0.9821949005,-1.1798362731999998,-1.653837204,-1.6976528168,-1.9170742035,1,1.2775174379,1
871,6.37742494807858e+18,1.23767862224342e+18,21.1634464264,20.4421386719,20.384431839,20.123222351099997,19.9175567627,0.1692727953,0.1318962127,0.0912451893,0.0678049549,0.0504344292,20.554714202899998,21.897142410300003,-0.6087322235,0.11257553099999999,0.1702823639,0.4314918518,0.6371574402,0.7213077545000001,0.7790145874,1.0402240753,1.2458896637,0.0577068329,0.3189163208,0.5245819092,0.2612094879,0.4668750763,0.2056655884,-1.3424282074,-0.7336959839,-1.4550037384,-1.5127105713,-1.7739200592,-1.9795856476,1,0.6642426847999999,1
872,2.91435906101832e+18,1.23767862277014e+18,21.4410095215,21.0461521149,21.0654983521,20.9290466309,20.4491882324,0.0958177745,0.074660562,0.0516498312,0.038381360499999996,0.0285486802,22.947265625,23.7552642822,1.5062561035,1.9011135100999998,1.8817672729,2.0182189941,2.4980773926,0.39485740659999996,0.37551116939999996,0.5119628906,0.9918212891,-0.0193462372,0.11710548400000001,0.5969638825,0.1364517212,0.6163101196999999,0.4798583985,-0.8079986572,-2.3142547607,-2.7091121673000003,-2.6897659301,-2.8262176513,-3.3060760498,1,2.2201287746,1
873,2.91435906101832e+18,1.23767862277014e+18,21.4410095215,21.0461521149,21.0654983521,20.9290466309,20.4491882324,0.0958177745,0.074660562,0.0516498312,0.038381360499999996,0.0285486802,22.947265625,23.7552642822,1.5062561035,1.9011135100999998,1.8817672729,2.0182189941,2.4980773926,0.39485740659999996,0.37551116939999996,0.5119628906,0.9918212891,-0.0193462372,0.11710548400000001,0.5969638825,0.1364517212,0.6163101196999999,0.4798583985,-0.8079986572,-2.3142547607,-2.7091121673000003,-2.6897659301,-2.8262176513,-3.3060760498,1,2.2202134131999998,1
874,2.91435906101832e+18,1.23767862277014e+18,21.4410095215,21.0461521149,21.0654983521,20.9290466309,20.4491882324,0.0958177745,0.074660562,0.0516498312,0.038381360499999996,0.0285486802,22.947265625,23.7552642822,1.5062561035,1.9011135100999998,1.8817672729,2.0182189941,2.4980773926,0.39485740659999996,0.37551116939999996,0.5119628906,0.9918212891,-0.0193462372,0.11710548400000001,0.5969638825,0.1364517212,0.6163101196999999,0.4798583985,-0.8079986572,-2.3142547607,-2.7091121673000003,-2.6897659301,-2.8262176513,-3.3060760498,1,2.2205495834,1
875,6.38027486396416e+18,1.23767862277538e+18,20.9669876099,20.4085769653,20.4418640137,20.49077034,19.959564209,0.1269601732,0.0989265144,0.06843690570000001,0.050855953200000005,0.0378274843,21.3237247467,20.3584461212,0.3567371368,0.9151477814,0.881860733,0.8329544067,1.3641605377000001,0.5584106446,0.5251235961999999,0.4762172699,1.0074234009,-0.0332870484,-0.0821933747,0.44901275630000004,-0.0489063263,0.4822998047,0.531206131,0.9652786255,0.6085414887,0.0501308441,0.0834178925,0.1323242188,-0.39888191219999997,1,0.8375119567,1
876,6.38027488221777e+18,1.2376786227763e+18,20.1229057312,19.849382400499998,19.7778682709,19.6134529114,19.5848617554,0.1668304652,0.1299931705,0.0899286717,0.0668266416,0.049706742199999994,21.2008285522,21.3474445343,1.077922821,1.3514461516999998,1.4229602813,1.5873756408000002,1.6159667968,0.2735233307,0.3450374603,0.5094528198,0.5380439758,0.0715141296,0.2359294891,0.2645206451,0.1644153595,0.1930065155,0.028591156,-0.14661598210000001,-1.2245388031,-1.4980621338,-1.5695762634000001,-1.7339916228999999,-1.7625827789,1,1.8492730856,1
877,6.38027489188145e+18,1.23767862277656e+18,20.8413047791,20.71118927,20.463989257799998,20.4355068207,20.3880405426,0.1675315499,0.1305394471,0.0903065875,0.0671074763,0.0499156304,20.9133167267,21.5970058441,0.0720119476,0.2021274567,0.4493274689,0.477809906,0.5252761841,0.1301155091,0.3773155213,0.40579795840000005,0.4532642365,0.24720001219999999,0.2756824493,0.3231487274,0.0284824371,0.07594871519999999,0.047466278099999995,-0.6836891173999999,-0.755701065,-0.8858165740999999,-1.1330165863,-1.1614990234,-1.2089653015000001,1,1.1558827162,1
878,6.37742486862168e+18,1.23767862277702e+18,20.9661960602,20.637960434,20.3846759796,20.50340271,20.3633270264,0.190930292,0.148771584,0.10291949660000001,0.0764802173,0.056887228,21.491830825799997,22.190372467,0.5256347656,0.8538703918,1.1071548462,0.9884281158,1.1285037994,0.3282356262,0.5815200806,0.4627933502,0.6028690338,0.2532844544,0.13455772400000002,0.2746334076,-0.1187267304,0.0213489532,0.1400756836,-0.6985416412000001,-1.2241764068,-1.5524120330000002,-1.8056964874,-1.686969757,-1.8270454406,1,0.896261692,1
879,6.37742487399039e+18,1.23767862277741e+18,20.8650188446,20.535490036,20.3936290741,20.2952728271,19.9356174469,0.241693601,0.1883260161,0.13028305769999998,0.0968142822,0.072012037,21.5026664734,22.2771148682,0.6376476288,0.9671764373999999,1.1090373993,1.2073936463,1.5670490265,0.3295288086,0.47138977049999997,0.5697460175,0.9294013977,0.1418609619,0.2402172089,0.5998725891,0.098356247,0.4580116272,0.35965538020000004,-0.7744483948,-1.4120960236000002,-1.7416248322,-1.8834857941,-1.9818420411000002,-2.3414974213,1,0.7533468604000001,1
880,6.37742487399039e+18,1.23767862277748e+18,19.888889312699998,19.6840801239,19.4084777832,19.5324459076,19.6269741058,0.2367748916,0.1844933927,0.1276316792,0.09484401349999999,0.07054652269999999,19.6063461304,21.212978363,-0.28254318230000003,-0.0777339935,0.1978683472,0.0739002228,-0.0206279754,0.20480918879999999,0.48041152950000005,0.3564434051,0.26191520690000003,0.2756023407,0.1516342163,0.057106018099999996,-0.12396812439999999,-0.21849632260000001,-0.0945281982,-1.6066322326,-1.3240890503,-1.5288982391,-1.8045005797999998,-1.6805324553999998,-1.5860042572,1,1.0515567064,1
881,6.37742487399039e+18,1.23767862277748e+18,21.2602310181,20.6702461243,20.447927475,20.0459194183,20.0847988129,0.2344409972,0.1826748401,0.1263736039,0.09390913699999999,0.0698511451,20.773897170999998,21.838186264,-0.4863338471,0.1036510467,0.32596969600000003,0.7279777527,0.6890983581,0.5899848938000001,0.8123035431,1.2143115998,1.1754322052,0.2223186493,0.6243267060000001,0.5854473114000001,0.4020080567,0.3631286621,-0.0388793946,-1.064289093,-0.5779552459,-1.1679401397,-1.390258789,-1.7922668457,-1.7533874511,1,0.6352665424,1
882,6.37742488365407e+18,1.23767862277774e+18,19.7812919617,19.441455841099998,18.8119182587,18.4904880524,18.0351848602,0.20173816379999998,0.15719302,0.10874539609999999,0.08080948889999999,0.06010741,20.5249671936,20.4794044495,0.7436752319,1.0835113525,1.7130489349,2.0344791412,2.4897823334,0.3398361206,0.9693737029999999,1.2908039093,1.7461071015,0.6295375824,0.9509677887000001,1.4062709809,0.32143020629999997,0.7767333984999999,0.4553031922,0.045562744100000004,-0.6981124878,-1.0379486084,-1.6674861908,-1.9889163971000001,-2.4442195893000003,1,0.2762401402,1
885,6.37742491479258e+18,1.23767862277925e+18,20.792842865,20.6771602631,20.1888618469,20.062374115,20.2222290039,0.13599151369999998,0.10596366970000001,0.0733051747,0.0544736013,0.0405183509,21.2546730042,21.926134109499998,0.46183013920000004,0.5775127411,1.0658111573,1.1922988892,1.0324440003,0.1156826019,0.6039810181,0.73046875,0.5706138611,0.4882984162,0.6147861481,0.4549312592,0.12648773189999998,-0.033367157,-0.15985488890000002,-0.6714611053,-1.1332912445,-1.2489738464,-1.7372722626,-1.8637599944999999,-1.7039051056,1,1.2487865686,1
886,6.37724899400588e+18,1.23767862278291e+18,21.0625991821,20.8268203735,20.3375759125,20.3998985291,20.0312805176,0.2693009377,0.2098374665,0.1451645941,0.1078728437,0.0802375823,20.5438709259,21.8250160217,-0.5187282562,-0.2829494476,0.2062950134,0.14397239679999999,0.5125904083,0.2357788086,0.7250232696,0.6627006529999999,1.0313186645,0.489244461,0.4269218444,0.7955398559,-0.0623226166,0.30629539489999996,0.3686180115,-1.2811450958,-0.7624168396,-0.9981956482,-1.4874401091999998,-1.4251174925999999,-1.7937355041,1,0.9826357961,1
887,6.38027489188145e+18,1.23767862331343e+18,20.513000488299998,19.9414348602,19.940690994300002,19.572118759200002,19.2994918823,0.17994637789999998,0.1402129978,0.0969987065,0.0720804334,0.053614597800000004,21.2083950043,21.7929229736,0.6953945159999999,1.2669601441,1.26770401,1.6362762451,1.908903122,0.5715656281,0.572309494,0.9408817291,1.213508606,0.0007438659,0.369316101,0.6419429779,0.3685722351,0.641199112,0.27262687690000004,-0.5845279693,-1.2799224853,-1.8514881134,-1.8522319793000002,-2.2208042143999998,-2.4934310912999997,1,0.49224439259999997,1
888,6.37742486862168e+18,1.23767862331395e+18,20.4632053375,20.4213733673,20.1411380768,20.2254676819,20.251333236700003,0.1820325851,0.1418385506,0.0981232524,0.0729160905,0.0542361774,21.2326946259,21.8956832886,0.7694892884000001,0.8113212586,1.0915565490999999,1.0072269440000001,0.9813613892,0.0418319702,0.3220672607,0.2377376556,0.2118721008,0.2802352905,0.1959056854,0.17004013059999998,-0.0843296051,-0.1101951599,-0.0258655548,-0.6629886627,-1.4324779511,-1.4743099213,-1.7545452118,-1.6702156066999998,-1.6443500519,1,1.0884027481,1
889,6.37742486862168e+18,1.23767862331402e+18,21.7131767273,21.4099559784,20.9204940796,21.0272293091,20.3815021515,0.1913350075,0.1490869373,0.103137657,0.0766423345,0.057007815700000006,22.537689209,22.614736556999997,0.8245124817,1.1277332306,1.6171951294,1.5104598999,2.1561870575,0.3032207489,0.7926826477,0.6859474181999999,1.3316745758,0.4894618988,0.3827266693,1.0284538268999999,-0.10673522949999999,0.5389919281000001,0.6457271576,-0.077047348,-0.9015598297,-1.2047805786,-1.6942424774,-1.5875072478999999,-2.2332344055,1,1.0793626308,1
890,6.37742487399039e+18,1.23767862331448e+18,21.539560318000003,20.9787712097,20.7663593292,20.898176193199998,20.4690876007,0.1763824373,0.1374360025,0.09507758919999999,0.0706528425,0.052552733600000005,21.1598072052,21.848239898699997,-0.3797531128,0.18103599550000002,0.39344787600000003,0.261631012,0.6907196045,0.5607891083,0.7732009888,0.6413841248,1.0704727173,0.2124118805,0.0805950165,0.509683609,-0.131816864,0.2972717285,0.4290885925,-0.6884326934999999,-0.3086795807,-0.8694686890000001,-1.0818805695,-0.9500637055,-1.3791522980000002,1,1.0620430708,1
891,6.37742487399039e+18,1.23767862331448e+18,21.539560318000003,20.9787712097,20.7663593292,20.898176193199998,20.4690876007,0.1763824373,0.1374360025,0.09507758919999999,0.0706528425,0.052552733600000005,21.1598072052,21.848239898699997,-0.3797531128,0.18103599550000002,0.39344787600000003,0.261631012,0.6907196045,0.5607891083,0.7732009888,0.6413841248,1.0704727173,0.2124118805,0.0805950165,0.509683609,-0.131816864,0.2972717285,0.4290885925,-0.6884326934999999,-0.3086795807,-0.8694686890000001,-1.0818805695,-0.9500637055,-1.3791522980000002,1,1.0645151138,1
892,6.37742492445626e+18,1.23767862331651e+18,19.852617263800003,19.1862449646,18.969919204700002,18.8616085052,19.0601329803,0.1392396986,0.1084946319,0.0750560835,0.05577471480000001,0.041486140299999995,19.8418693542,20.4826164246,-0.0107479096,0.6556243896,0.8719501495,0.9802608490000001,0.7817363739000001,0.6663722992000001,0.8826980591,0.9910087586,0.7924842834999999,0.21632575989999997,0.3246364594,0.1261119843,0.1083106995,-0.0902137756,-0.19852447510000001,-0.6407470704,-0.6299991608,-1.29637146,-1.5126972199000002,-1.6210079194,-1.4224834443,1,0.7149366140000001,1
893,6.37742492445626e+18,1.23767862331651e+18,20.1961021423,19.8747768402,19.7033691406,19.765914917,19.7379341125,0.1398036033,0.108934015,0.07536005230000001,0.056000594,0.0416541547,20.742450714100002,21.8494663239,0.5463485718,0.8676738739000001,1.0390815734999999,0.9765357970999999,1.0045166016,0.3213253021,0.4927330017,0.43018722530000003,0.4581680298,0.17140769960000002,0.1088619232,0.1368427277,-0.0625457764,-0.0345649719,0.0279808045,-1.1070156098000001,-1.6533641816,-1.9746894837,-2.1460971833,-2.0835514069,-2.1115322113999997,1,0.9321184158,1
894,6.37742492445626e+18,1.23767862331651e+18,21.190073013299997,20.8178920746,20.695493698099998,20.4556503296,20.0718574524,0.14510193470000002,0.11306244130000001,0.0782160759,0.0581229255,0.043232779900000004,21.2369632721,21.334211349500002,0.0468902588,0.4190711975,0.541469574,0.7813129425,1.1651058197,0.37218093869999996,0.49457931520000004,0.7344226837000001,1.1182155609,0.1223983765,0.362241745,0.7460346221999999,0.23984336850000001,0.6236362457,0.3837928772,-0.09724807740000001,-0.1441383362,-0.5163192749000001,-0.6387176514,-0.8785610198999999,-1.2623538971,1,0.5317436457,1
895,6.37742492445626e+18,1.23767862331671e+18,20.9812965393,20.7229423523,20.410903930699998,20.5217151642,20.373996734600002,0.1359318942,0.10591721529999999,0.0732730404,0.054449722199999995,0.0405005887,21.9477748871,22.010265350300003,0.9664783478,1.2248325348,1.5368709563999998,1.4260597228999998,1.5737781525,0.258354187,0.5703926086,0.45958137509999997,0.6072998047,0.3120384216,0.20122718809999998,0.34894561770000004,-0.1108112335,0.0369071961,0.1477184296,-0.062490463200000006,-1.028968811,-1.287322998,-1.5993614196000001,-1.4885501861000001,-1.6362686157,1,1.1120889187,1
896,6.37724897253104e+18,1.2376786233192e+18,20.8166389465,20.8197841644,20.4503211975,20.3836841583,20.2989692688,0.1935158074,0.1507862061,0.10431320220000001,0.07751589269999999,0.057657580800000004,21.4565639496,22.102533340500003,0.6399250031,0.6367797852,1.0062427521,1.0728797912999999,1.1575946808,-0.0031452179,0.36631774899999997,0.4329547882,0.5176696777,0.36946296689999997,0.4361000061,0.5208148956,0.0666370392,0.1513519287,0.08471488949999999,-0.6459693909,-1.285894394,-1.2827491761,-1.652212143,-1.7188491822,-1.8035640716999999,1,1.2830657959,1
897,6.37724898219472e+18,1.23767862331952e+18,20.5377426147,20.5707263947,20.504264831500002,20.361120224,20.0915126801,0.2617179751,0.2039288729,0.1410770565,0.10483536869999999,0.0779782534,22.2946548462,21.661943435700003,1.7569122315,1.7239284515,1.7903900147,1.9335346222,2.2031421661,-0.03298378,0.0334777832,0.1766223907,0.4462299346,0.0664615632,0.2096061707,0.4792137146,0.1431446075,0.4127521514,0.2696075439,0.6327114105,-1.1242008209999999,-1.091217041,-1.1576786042,-1.3008232117,-1.5704307556000001,1,2.0842583179,1
898,6.37724899293214e+18,1.23767862332011e+18,21.58552742,20.9988880157,20.724967956500002,20.71758461,20.530046462999998,0.2814678252,0.2193178236,0.151723057,0.1127464846,0.0838626698,22.0626773834,22.162658691399997,0.47714996340000004,1.0637893676999999,1.3377094269,1.3450927734,1.5326309204,0.5866394043,0.8605594634999999,0.86794281,1.055480957,0.2739200592,0.2813034057,0.46884155270000005,0.0073833465000000004,0.19492149350000001,0.187538147,-0.099981308,-0.5771312714,-1.1637706757,-1.4376907349,-1.4450740813999998,-1.6326122284,1,1.0561723709,1
899,3.77897982072927e+18,1.23767862384702e+18,22.380115509,21.7997703552,21.561828613299998,21.8108959198,22.124370575,0.1270463914,0.0989936814,0.0684833676,0.050890483,0.0378531702,23.7493724823,23.9521255493,1.3692569733000002,1.9496021271000001,2.187543869,1.9384765625,1.6250019073,0.5803451538000001,0.8182868956999999,0.5692195892,0.255744934,0.2379417419,-0.0111255646,-0.3246002198,-0.24906730649999997,-0.5625419617,-0.3134746552,-0.20275306699999998,-1.5720100403,-2.1523551941,-2.390296936,-2.1412296294999997,-1.8277549743000001,1,2.5564115047,1
900,6.38027485322674e+18,1.23767862384879e+18,20.6122512817,20.2705783844,20.0665187836,20.0841236115,19.859146118199998,0.1023477614,0.07974868269999999,0.0551697686,0.040997050699999996,0.0304942746,20.5044403076,21.4164619446,-0.1078109741,0.23386192320000002,0.437921524,0.4203166961,0.6452941893999999,0.34167289729999994,0.5457324981,0.5281276702000001,0.7531051634999999,0.2040596008,0.18645477289999998,0.41143226619999995,-0.0176048279,0.2073726654,0.22497749329999997,-0.912021637,-0.8042106629000001,-1.1458835602,-1.349943161,-1.3323383331,-1.5573158263999998,1,0.9714152813,1
901,6.37742486540046e+18,1.23767862385043e+18,20.807800293,20.3050479889,20.2194824219,19.9518756866,20.021877288800003,0.17490775879999998,0.1362869292,0.0942826718,0.0700621307,0.052113350499999996,21.428092956500002,21.9811534882,0.6202926635,1.1230449676,1.2086105346,1.4762172699,1.4062156677000002,0.5027523040999999,0.5883178711,0.8559246064,0.7859230042,0.085565567,0.35317230229999996,0.2831707001,0.2676067353,0.1976051331,-0.0700016022,-0.5530605317,-1.1733531952,-1.6761054993,-1.7616710663,-2.0292778016,-1.9592761994,1,1.5681587458000001,1
902,3.77985943003149e+18,1.23767862385279e+18,21.712673187300002,20.837480545,20.7952957153,20.7320976257,20.7652778625,0.1758501679,0.1370212585,0.09479067470000001,0.0704396293,0.0523941442,22.3020591736,23.733341217,0.5893859863,1.4645786286000002,1.5067634583,1.5699615479,1.5367813111000002,0.8751926423,0.9173774720000001,0.9805755615999999,0.9473953248,0.042184829699999996,0.1053829193,0.0722026825,0.0631980896,0.030017852799999998,-0.0331802368,-1.4312820434,-2.0206680297,-2.895860672,-2.9380455017,-3.0012435912999997,-2.9680633545,1,1.5130225419999999,1
903,6.37742492445626e+18,1.23767862385338e+18,20.5735321045,20.0478992462,20.0240287781,19.729352951,19.7788505554,0.1757887602,0.1369734108,0.0947575718,0.0704150274,0.0523758456,21.1529407501,21.2658138275,0.5794086456,1.1050415039,1.128911972,1.4235877990999999,1.3740901947,0.5256328583,0.5495033264,0.8441791535,0.7946815491,0.0238704681,0.3185462952,0.2690486908,0.2946758271,0.2451782227,-0.049497604400000006,-0.11287307740000001,-0.692281723,-1.2179145812999999,-1.2417850494,-1.5364608765,-1.4869632721000001,1,0.6128869653,1
904,6.37742492445626e+18,1.23767862385338e+18,20.9160861969,20.6147956848,20.338727951,20.2523822784,20.0068759918,0.17695833739999997,0.1378847361,0.095388025,0.07088352740000001,0.052724320400000003,20.8360881805,21.7219104767,-0.0799980164,0.2212924957,0.49736022950000003,0.5837059021000001,0.8292121887,0.3012905121,0.5773582459000001,0.6637039185,0.9092102051000001,0.2760677338,0.3624134064,0.6079196929999999,0.08634567259999999,0.3318519592,0.2455062866,-0.8858222962000001,-0.8058242798,-1.1071147919,-1.3831825256999999,-1.4695281983000001,-1.7150344849,1,0.8092784881999999,1
