,g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
2063,6.38094334126405e+18,1.23767950486078e+18,21.8190059662,20.3061885834,19.6582870483,18.942392349200002,18.5697097778,0.1406179219,0.10956852880000001,0.0757990032,0.0563267805,0.0418967791,21.760488510100004,22.0238380432,-0.058517456100000004,1.4542999266999999,2.1022014618,2.8180961608999997,3.1907787323,1.5128173828,2.1607189178999997,2.876613617,3.2492961884,0.6479015350999999,1.3637962341999998,1.7364788056,0.7158946990999999,1.0885772704999999,0.3726825714,-0.2633495331,-0.204832077,-1.7176494597999998,-2.3655509949,-3.0814456939999997,-3.4541282654,0,0.00012182950000000001,1
2064,6.38094334126405e+18,1.23767950486078e+18,21.8190059662,20.3061885834,19.6582870483,18.942392349200002,18.5697097778,0.1406179219,0.10956852880000001,0.0757990032,0.0563267805,0.0418967791,21.760488510100004,22.0238380432,-0.058517456100000004,1.4542999266999999,2.1022014618,2.8180961608999997,3.1907787323,1.5128173828,2.1607189178999997,2.876613617,3.2492961884,0.6479015350999999,1.3637962341999998,1.7364788056,0.7158946990999999,1.0885772704999999,0.3726825714,-0.2633495331,-0.204832077,-1.7176494597999998,-2.3655509949,-3.0814456939999997,-3.4541282654,0,-4.3721629481297e-05,1
2065,6.38094334126405e+18,1.23767950486078e+18,21.8190059662,20.3061885834,19.6582870483,18.942392349200002,18.5697097778,0.1406179219,0.10956852880000001,0.0757990032,0.0563267805,0.0418967791,21.760488510100004,22.0238380432,-0.058517456100000004,1.4542999266999999,2.1022014618,2.8180961608999997,3.1907787323,1.5128173828,2.1607189178999997,2.876613617,3.2492961884,0.6479015350999999,1.3637962341999998,1.7364788056,0.7158946990999999,1.0885772704999999,0.3726825714,-0.2633495331,-0.204832077,-1.7176494597999998,-2.3655509949,-3.0814456939999997,-3.4541282654,0,0.00012182950000000001,1
2067,6.38094335951766e+18,1.23767950486136e+18,21.6865882874,21.4156627655,21.3219661713,21.2955951691,21.2889900208,0.12868495289999998,0.10027045009999999,0.0693666339,0.0515468419,0.0383413807,22.398183822600004,22.159921646100003,0.7115955352,0.9825210570999999,1.0762176513,1.1025886535,1.1091938018,0.2709255219,0.3646221161,0.3909931183,0.39759826659999997,0.0936965942,0.1200675964,0.1266727447,0.026371002200000004,0.032976150499999995,0.0066051483,0.23826217649999998,-0.4733333587,-0.7442588806,-0.8379554748,-0.864326477,-0.8709316253,0,0.0003805113,1
2075,6.37735452135234e+18,1.23767950486464e+18,21.561691284200002,21.3074512482,21.6222324371,21.756855011,21.6863632202,0.18286058309999997,0.142483741,0.09856958689999999,0.073247768,0.054482881,21.3800811768,21.4307689667,-0.18161010739999997,0.0726299286,-0.2421512603,-0.3767738342,-0.3062820434,0.254240036,-0.0605411529,-0.1951637268,-0.124671936,-0.3147811889,-0.4494037628,-0.37891197200000004,-0.13462257390000001,-0.06413078309999999,0.0704917908,-0.0506877899,0.1309223175,-0.12331771849999999,0.1914634704,0.3260860443,0.25559425350000003,0,0.00024319400000000002,0
2076,6.37735452135234e+18,1.23767950486471e+18,21.736268997199996,21.5234146118,21.738451004,22.240106582600003,21.8221931458,0.19115787739999998,0.1489489228,0.1030421704,0.07657137509999999,0.0569550395,21.1369285583,21.237218856800002,-0.5993404389,-0.38648605350000004,-0.6015224457,-1.1031780243,-0.6852645875,0.21285438539999998,-0.0021820068,-0.5038375854,-0.0859241486,-0.21503639219999998,-0.7166919708,-0.298778534,-0.5016555786,-0.0837421418,0.4179134368,-0.1002902985,0.4990501404,0.286195755,0.5012321472,1.0028877258,0.584974289,0,-0.0006148942,0
2128,6.37735451168867e+18,1.23767954136066e+18,22.0833034515,21.4511413574,21.6633872986,21.8399677277,22.773914337199997,0.182312429,0.1420566142,0.0982741117,0.0730281919,0.054319560499999996,22.445184707600003,22.1568069458,0.3618812561,0.9940433502,0.781797409,0.6052169799,-0.3287296296,0.6321620941,0.4199161529,0.2433357238,-0.6906108857,-0.2122459412,-0.3888263703,-1.3227729798,-0.1765804291,-1.1105270386,-0.9339466095000001,0.2883777618,-0.0735034943,-0.7056655884,-0.4934196472,-0.3168392181,0.6171073914,0,0.0026482388,0
2135,6.37735455034337e+18,1.2376795413621e+18,21.3379993439,21.0233039856,21.253295898399998,21.3206157684,20.659942627,0.2463562936,0.1919591576,0.13279645140000002,0.0986819938,0.0734012723,21.7306442261,21.0392284393,0.3926448822,0.7073402405,0.4773483277,0.4100284577,1.0707015991,0.3146953583,0.0847034455,0.0173835755,0.6780567169,-0.2299919128,-0.29731178280000004,0.3633613586,-0.06731987,0.5933532714,0.6606731414,0.6914157868,0.2987709046,-0.0159244537,0.2140674591,0.2813873291,-0.37928581229999997,0,-0.0001512897,1
2189,6.37735451061492e+18,1.23767954243446e+18,22.0363941193,21.4422779083,21.2378234863,20.7864742279,20.110086441,0.2171170264,0.1691761166,0.1170352548,0.0869697332,0.0646895021,21.8846130371,22.3325595856,-0.1517810822,0.44233512880000003,0.6467895508,1.0981388092,1.7745265961,0.594116211,0.798570633,1.2499198914,1.9263076783000002,0.204454422,0.6558036804,1.3321914673,0.4513492584,1.1277370453,0.6763877869,-0.44794654850000004,-0.2961654663,-0.8902816773000001,-1.0947360993000002,-1.5460853577000002,-2.2224731446,0,6.40585640212521e-05,1
2191,6.37735451920486e+18,1.23767954243505e+18,22.041635513299997,20.9766082764,21.0370254517,21.547758102399996,22.6878318787,0.2768492997,0.21571910379999998,0.1492334753,0.1108964682,0.0824865997,21.3499946594,21.3460502625,-0.6916408539,0.373386383,0.3129692077,-0.197763443,-1.3378372193,1.0650272369,1.0046100616,0.49387741090000004,-0.6461963654,-0.0604171753,-0.571149826,-1.7112236022999998,-0.5107326507,-1.6508064269999998,-1.1400737763,0.0039443969,0.6955852508,-0.3694419861,-0.3090248108,0.2017078399,1.3417816162,0,-3.38e-06,0
2199,6.37598231688223e+18,1.23767954296432e+18,24.520502090500003,22.1616954803,22.3313350677,22.326059341399997,21.8401432037,0.3831608593,0.2985563278,0.20653988420000002,0.1534812748,0.1141618714,22.5132865906,22.5644874573,-2.0072154999,0.3515911103,0.1819515229,0.18722724920000003,0.6731433869,2.3588066102000003,2.1891670228,2.1944427491,2.6803588868,-0.16963958739999999,-0.16436386109999998,0.3215522766,0.0052757263,0.491191864,0.48591613770000003,-0.0512008667,1.9560146332,-0.402791977,-0.2331523896,-0.2384281159,-0.7243442536,0,-0.0013705207,0
2220,6.37735452886853e+18,1.23767954297219e+18,22.3350162506,22.183086395300002,22.513246536300002,21.82554245,24.2681598663,0.3146785796,0.2451954186,0.16962505879999998,0.1260495931,0.0937577412,19.6027870178,22.1364765167,-2.7322292327999995,-2.5802993775,-2.9104595185,-2.2227554322,-4.665372848500001,0.1519298553,-0.1782302857,0.5094738006,-1.9331436157,-0.330160141,0.3575439453,-2.085073471,0.6877040862999999,-1.75491333,-2.4426174163,-2.5336894989,0.19853973390000001,0.0466098786,0.3767700196,-0.3109340667,2.1316833496000003,0,0.0019784751,0
2238,6.37735450954118e+18,1.2376795435084e+18,21.0082187653,20.492816925,20.700014114400002,20.8460865021,21.80818367,0.3258458972,0.2538969219,0.1756447107,0.13052284720000001,0.097085014,20.9493713379,21.124738693199998,-0.0588474274,0.4565544129,0.2493572235,0.1032848358,-0.8588123321,0.5154018403,0.3082046509,0.16213226320000002,-0.7999649047,-0.2071971894,-0.3532695771,-1.315366745,-0.1460723877,-1.1081695556,-0.9620971679000001,-0.1753673553,-0.11651992789999999,-0.6319217682,-0.42472457880000003,-0.2786521911,0.6834449768,0,-6.09495182288811e-05,0
2248,2.90848327087948e+18,1.23767999716472e+18,21.065141677899998,20.3873844147,19.9659614563,19.7339458466,19.4975757599,0.1939468086,0.1511220485,0.10454552619999999,0.0776885301,0.057785995300000004,22.8113307953,23.725725174,1.7461891174000002,2.4239463806,2.845369339,3.0773849487000002,3.3137550354000003,0.6777572632,1.0991802216,1.3311958312999999,1.5675659180000001,0.42142295840000005,0.6534385681,0.8898086548,0.2320156097,0.4683856964,0.2363700867,-0.9143943787000001,-2.6605834961,-3.3383407593000003,-3.7597637177,-3.9917793274,-4.228149414100001,0,-0.0003803932,1
2262,3.05161329653685e+18,1.23768006909729e+18,18.5903110504,17.0985393524,16.5037174225,16.3010292053,16.2612190247,0.1414949298,0.1102518961,0.07627175,0.0566780828,0.0421580821,22.2576942444,22.9912643433,3.6673831939999997,5.159154892,5.7539768219,5.9566650391,5.996475219700001,1.4917716980000002,2.0865936279,2.2892818451,2.3290920257,0.5948219299,0.7975101470999999,0.8373203277,0.2026882172,0.24249839780000002,0.0398101806,-0.7335700989,-4.400953292900001,-5.892724990900001,-6.487546920800001,-6.690235137999999,-6.7300453186,0,-2.5235900466213897e-05,0
2281,6.387980256484e+18,1.23768007017569e+18,21.8582363129,20.5231838226,19.6944026947,18.853916168199998,18.3328742981,0.3204084635,0.24966010449999998,0.1727137119,0.1283447891,0.0954649448,22.155805587800003,22.1364593506,0.29756927489999996,1.6326217652000001,2.4614028931,3.3018894195999997,3.8229312897,1.3350524903,2.1638336182,3.0043201447000003,3.5253620148,0.8287811279,1.6692676544,2.1903095245,0.8404865265000001,1.3615283966,0.5210418701,0.0193462372,-0.2782230377,-1.6132755280000002,-2.4420566559,-3.2825431824,-3.8035850525,0,3.24911998177413e-05,0
2285,6.3879801974282e+18,1.23768007124687e+18,22.7005634308,21.9240207672,22.149736404400002,21.5811195374,21.273443222,0.18945896629999998,0.1476251334,0.1021263897,0.07589085400000001,0.0564488508,22.2802524567,21.813381195100003,-0.42031097409999996,0.3562316895,0.13051605230000002,0.6991329193000001,1.0068092347,0.7765426636,0.5508270264,1.1194438934,1.4271202088,-0.22571563719999999,0.3429012298,0.6505775452,0.568616867,0.8762931824,0.3076763154,0.4668712616,0.8871822356999999,0.11063957210000001,0.3363552093,-0.23226165769999998,-0.5399379731,0,-0.0002527576,0
2286,6.3879801974282e+18,1.23768007124687e+18,22.7005634308,21.9240207672,22.149736404400002,21.5811195374,21.273443222,0.18945896629999998,0.1476251334,0.1021263897,0.07589085400000001,0.0564488508,22.2802524567,21.813381195100003,-0.42031097409999996,0.3562316895,0.13051605230000002,0.6991329193000001,1.0068092347,0.7765426636,0.5508270264,1.1194438934,1.4271202088,-0.22571563719999999,0.3429012298,0.6505775452,0.568616867,0.8762931824,0.3076763154,0.4668712616,0.8871822356999999,0.11063957210000001,0.3363552093,-0.23226165769999998,-0.5399379731,0,-0.0017057945,0
2287,6.3879801974282e+18,1.23768007124687e+18,22.7005634308,21.9240207672,22.149736404400002,21.5811195374,21.273443222,0.18945896629999998,0.1476251334,0.1021263897,0.07589085400000001,0.0564488508,22.2802524567,21.813381195100003,-0.42031097409999996,0.3562316895,0.13051605230000002,0.6991329193000001,1.0068092347,0.7765426636,0.5508270264,1.1194438934,1.4271202088,-0.22571563719999999,0.3429012298,0.6505775452,0.568616867,0.8762931824,0.3076763154,0.4668712616,0.8871822356999999,0.11063957210000001,0.3363552093,-0.23226165769999998,-0.5399379731,0,-0.0002527576,0
2288,6.3879801974282e+18,1.23768007124687e+18,22.7005634308,21.9240207672,22.149736404400002,21.5811195374,21.273443222,0.18945896629999998,0.1476251334,0.1021263897,0.07589085400000001,0.0564488508,22.2802524567,21.813381195100003,-0.42031097409999996,0.3562316895,0.13051605230000002,0.6991329193000001,1.0068092347,0.7765426636,0.5508270264,1.1194438934,1.4271202088,-0.22571563719999999,0.3429012298,0.6505775452,0.568616867,0.8762931824,0.3076763154,0.4668712616,0.8871822356999999,0.11063957210000001,0.3363552093,-0.23226165769999998,-0.5399379731,0,-0.0017057945,0
2308,6.38798026077897e+18,1.23768007554328e+18,21.0128192902,20.487348556500002,20.5753612518,20.8118019104,21.3509578705,0.4082645178,0.3181169331,0.22007182239999998,0.1635369509,0.1216414496,21.5713558197,21.0280456543,0.5585365295,1.0840072632,0.9959945679000001,0.7595539093000001,0.22039794920000003,0.5254707337,0.4374580384,0.2010173798,-0.3381385803,-0.0880126953,-0.3244533539,-0.8636093140000001,-0.2364406586,-0.7755966187000001,-0.5391559601,0.5433101654,-0.015226364099999999,-0.5406970978,-0.4526844025,-0.2162437439,0.3229122162,0,0.00015500450000000002,0
2346,6.37612304900188e+18,1.2376802457351e+18,21.7337665558,21.0628757477,21.2723407745,21.6296310425,21.0256843567,0.57421422,0.4474238455,0.309525758,0.2300108075,0.1710857749,21.3966236115,21.538047790500002,-0.33714294429999997,0.3337478638,0.124282837,-0.23300743100000001,0.37093925479999995,0.6708908081,0.4614257813,0.1041355133,0.7080821990999999,-0.2094650268,-0.5667552948,0.037191391000000004,-0.35729026799999997,0.2466564178,0.6039466858,-0.141424179,0.1957187653,-0.4751720428,-0.265707016,0.09158325199999999,-0.5123634338,0,1.207e-06,0
2361,6.37598235553694e+18,1.23768024627905e+18,21.3128871918,21.1412315369,21.0845050812,21.2931690216,20.9423904419,0.1437665075,0.1120218933,0.0774962232,0.0575879999,0.0428348929,21.2720088959,22.271150589,-0.0408782959,0.130777359,0.1875038147,-0.021160125699999997,0.329618454,0.17165565489999998,0.2283821106,0.0197181702,0.37049674990000003,0.056726455700000004,-0.15193748470000001,0.198841095,-0.2086639404,0.14211463929999998,0.3507785797,-0.9991416931,-0.9582633972,-1.1299190521,-1.1866455078,-0.9779815674,-1.3287601471,0,-1.9465162040432898e-05,1
2377,6.38094330583057e+18,1.23768024681736e+18,21.483701705900003,21.228019714400002,21.2465133667,21.431892395,20.9022598267,0.29394909739999997,0.2290431559,0.1584509909,0.11774607,0.08758144080000001,21.630397796599997,21.1861419678,0.1466960907,0.4023780822,0.38388442990000005,0.1985054016,0.7281379698999999,0.2556819915,0.23718833920000001,0.051809310899999995,0.5814418792,-0.0184936523,-0.2038726806,0.3257598877,-0.18537902829999997,0.34425354,0.5296325682999999,0.44425582880000003,0.29755973809999997,0.0418777466,0.0603713989,0.24575042719999998,-0.2838821411,0,-0.0002466836,0
2413,6.37313246112619e+18,1.23768025109869e+18,22.4595928192,21.8381538391,21.8557815552,21.9087333679,21.945438385,0.2401413918,0.18711653350000002,0.1294463575,0.09619251640000001,0.0715495571,21.7475891113,22.261972427399996,-0.7120037079000001,-0.0905647278,-0.1081924439,-0.1611442566,-0.19784927370000002,0.6214389801,0.603811264,0.5508594513,0.5141544342000001,-0.0176277161,-0.0705795288,-0.1072845459,-0.052951812699999996,-0.0896568298,-0.0367050171,-0.5143833161,0.1976203918,-0.42381858829999997,-0.4061908722,-0.3532390595,-0.3165340424,0,0.0003221772,0
2417,3.16441439345365e+18,1.23768025217073e+18,22.449123382600003,21.262235641500002,21.4391880035,21.8115406036,21.308637619000002,0.2619398236,0.2041017413,0.1411966383,0.1049242392,0.0780443549,21.8536891937,21.8946285248,-0.5954341889,0.5914535522,0.41450119020000004,0.0421485901,0.5450515747,1.1868877411,1.0099353790999999,0.6375827789999999,1.1404857636,-0.176952362,-0.5493049621,-0.0464019775,-0.3723526001,0.1305503845,0.5029029846,-0.0409393311,0.5544948578,-0.6323928833,-0.4554405213,-0.0830879212,-0.5859909058,0,-0.0003775451,0
2440,6.37619351223534e+18,1.23768027150038e+18,21.636589050300003,21.5023918152,21.5998249054,22.0955963135,21.8629798889,0.2390577644,0.18627220390000002,0.1288622469,0.0957584605,0.0712267011,21.9242324829,22.559213638299997,0.2876434326,0.42184066770000006,0.3244075775,-0.1713638306,0.061252594,0.1341972351,0.036764144900000004,-0.4590072632,-0.2263908386,-0.09743309019999999,-0.5932044983,-0.36058807369999996,-0.49577140810000003,-0.2631549835,0.2326164246,-0.6349811554,-0.922624588,-1.0568218231,-0.9593887329,-0.46361732479999995,-0.6962337493999999,0,0.0002605865,0
2454,6.37619350686663e+18,1.23768027203679e+18,20.8868675232,20.367225647,20.550634384200002,20.4626350403,19.7976016998,0.2150126994,0.1675364375,0.11590093369999999,0.0861268118,0.0640625283,20.9216651917,21.2169036865,0.034797668500000004,0.5544395447,0.3710308075,0.45903015140000003,1.1240634918999999,0.5196418762,0.33623313899999996,0.4242324829,1.0892658234,-0.18340873719999998,-0.0954093933,0.5696239472,0.08799934390000001,0.7530326843999999,0.6650333405,-0.29523849480000003,-0.33003616329999996,-0.8496780395,-0.6662693022999999,-0.7542686462,-1.4193019866999999,0,-2.52651425398653e-05,1
2517,6.37675644823011e+18,1.23768027686896e+18,23.015146255500003,21.251953125,21.4094219208,21.8411464691,21.8546867371,0.30539798739999996,0.2379640341,0.164622426,0.12233210359999999,0.0909926072,21.3585014343,21.1691036224,-1.6566448212,0.10654830929999999,-0.0509204865,-0.4826450348,-0.4961853028,1.7631931305000001,1.6057243347,1.1739997864,1.1604595184,-0.1574687958,-0.5891933441,-0.6027336121,-0.43172454829999996,-0.44526481630000003,-0.013540268000000001,0.18939781190000002,1.8460426331,0.0828495026,0.2403182984,0.6720428467,0.6855831147,0,0.0024988607,0
2519,6.3767564374927e+18,1.23768027687014e+18,21.6536178589,20.8093299866,20.984077453599998,21.1830787659,21.2111377716,0.19258756940000002,0.1500629336,0.1038128436,0.077144064,0.057381015300000004,21.5391311646,22.0582256317,-0.1144866943,0.729801178,0.555053711,0.3560523987,0.327993393,0.8442878723,0.6695404053,0.47053909299999996,0.4424800873,-0.174747467,-0.3737487793,-0.401807785,-0.1990013123,-0.227060318,-0.028059005699999997,-0.5190944671,-0.4046077728,-1.2488956451,-1.0741481781,-0.8751468658,-0.8470878601,0,-0.0002508754,0
2529,6.37672125097313e+18,1.2376802779482e+18,21.7663784027,20.8565368652,20.9787464142,20.9203796387,22.261560440100002,0.2015523165,0.1570481956,0.10864521560000001,0.0807350427,0.0600520372,21.1933193207,21.159730911300002,-0.573059082,0.33678245549999997,0.2145729065,0.272939682,-1.0682411193999999,0.9098415375,0.7876319884999999,0.8459987640000001,-0.4951820374,-0.122209549,-0.06384277349999999,-1.4050235749000002,0.058366775499999995,-1.2828140259,-1.3411808014,0.0335884094,0.6066474914,-0.3031940461,-0.1809844971,-0.23935127260000003,1.1018295288,0,-0.000107415,0
2555,6.37313246112619e+18,1.237680284927e+18,21.923070907600003,21.4597167969,21.4680194855,21.2283287048,21.3918170929,0.26641792059999997,0.20759102699999998,0.1436105222,0.1067180037,0.07937859,22.0054626465,21.853511810300002,0.0823917389,0.5457458496,0.537443161,0.7771339417,0.6136455536,0.4633541107,0.4550514221,0.6947422028,0.5312538147,-0.0083026886,0.2313880921,0.067899704,0.2396907807,0.0762023926,-0.1634883881,0.1519508362,0.06955909730000001,-0.39379501340000006,-0.38549232479999995,-0.6251831055,-0.4616947174,0,-7.94611769379117e-05,1
2597,6.37601755923638e+18,1.23768029727877e+18,21.0656070709,19.6951637268,19.070747375499998,18.833782195999998,18.7944431305,0.2201915383,0.17157174649999998,0.1186925471,0.0882012844,0.065605551,22.7366218567,22.7564945221,1.6710147858000002,3.0414581299,3.6658744812,3.9028396606999998,3.9421787262,1.3704433441,1.9948596954,2.2318248749,2.2711639404,0.6244163513000001,0.8613815308,0.9007205962999999,0.23696517949999998,0.276304245,0.0393390655,-0.0198726654,-1.6908874512,-3.0613307952999995,-3.6857471466000002,-3.9227123261,-3.9620513916,0,-2.00893737201113e-05,1
2646,6.37601754742522e+18,1.23768029888918e+18,21.8506584167,22.1258239746,22.6896305084,22.556640625,21.9876174927,0.2432686388,0.1895532757,0.1311320812,0.09744519,0.0724813193,21.2455539703,20.8539390564,-0.6051044464,-0.8802700043,-1.4440765381,-1.3110866547,-0.7420635224,-0.27516555789999997,-0.8389720917,-0.7059822083,-0.13695907599999999,-0.5638065338,-0.4308166504,0.13820648189999998,0.1329898834,0.7020130157,0.5690231323,0.39161491390000003,0.9967193603,1.2718849181999998,1.8356914519999998,1.7027015686000002,1.1336784362999999,0,-0.0012739243,0
2649,6.37619351008785e+18,1.23768029941898e+18,21.926017761199997,21.483402252199998,21.6397132874,22.1738758087,22.282848358200003,0.1960446686,0.1527566761,0.10567636039999999,0.0785288587,0.058411046900000006,22.3195800781,22.0396881104,0.3935623169,0.8361778259,0.6798667906999999,0.1457042694,0.0367317199,0.44261550899999996,0.2863044738,-0.2478580475,-0.356830597,-0.1563110352,-0.6904735565000001,-0.799446106,-0.5341625213000001,-0.6431350708,-0.10897254949999999,0.2798919677,-0.11367034919999999,-0.5562858582,-0.399974823,0.1341876983,0.2431602478,0,0.0031207365000000004,0
2681,6.37608786892476e+18,1.23768030532449e+18,21.7764549255,21.078550338699998,21.216037750199998,21.285707473800002,21.0888957977,0.21117973329999998,0.1645498127,0.1138348058,0.0845914558,0.0629205033,21.3430576324,21.5814685822,-0.4333972931,0.26450729370000003,0.12701988220000002,0.057350158600000006,0.2541618347,0.6979045868000001,0.5604171753,0.4907474517,0.6875591278000001,-0.13748741150000002,-0.20715713510000003,-0.010345459,-0.0696697236,0.1271419525,0.1968116761,-0.2384109498,0.19498634329999998,-0.5029182435,-0.36543083200000004,-0.2957611084,-0.4925727845,0,-0.000116561,0
2688,6.37619348324431e+18,1.23768030586018e+18,21.356105804400002,21.2770862579,21.2478847504,21.4884719849,22.8588008881,0.38253432509999996,0.2980681658,0.20620217920000003,0.1532303095,0.1139752045,21.529630661,21.1657943726,0.1735248566,0.2525444031,0.2817459106,0.0411586761,-1.3291702270999999,0.07901954650000001,0.108221054,-0.1323661805,-1.5026950837000002,0.0292015075,-0.211385727,-1.5817146302,-0.2405872345,-1.6109161377,-1.3703289032,0.36383628840000004,0.19031143179999999,0.11129188529999999,0.0820903778,0.3226776123,1.6930065155,0,0.0008274324,0
2689,6.37619348324431e+18,1.23768030586031e+18,20.9820899963,20.9872150421,21.1272182465,21.5741634369,21.289360046400002,0.3139151335,0.2446005344,0.16921351850000002,0.1257437766,0.0935302749,21.1686992645,20.971988678,0.1866092682,0.18148422239999998,0.041481018,-0.40546417240000004,-0.1206607819,-0.0051250458,-0.1451282502,-0.5920734406,-0.3072700501,-0.1400032044,-0.5869483947999999,-0.3021450043,-0.44694519039999997,-0.1621417999,0.28480339050000003,0.19671058649999998,0.0101013183,0.015226364099999999,0.1552295685,0.6021747589,0.3173713684,0,1.7372662114212303e-05,0
2718,6.37608786140857e+18,1.23768030747211e+18,21.3527927399,21.3080406189,21.741834640500002,22.296566009499998,22.3708114624,0.23367097969999998,0.1820748448,0.12595853210000002,0.09360069039999999,0.0696217194,21.0699520111,21.0395050049,-0.2828407288,-0.23808860780000002,-0.6718826294,-1.2266139984,-1.3008594513,0.044752121,-0.38904190060000005,-0.9437732696,-1.0180187225,-0.43379402159999997,-0.9885253906,-1.0627708434999998,-0.554731369,-0.6289768218999999,-0.0742454529,0.0304470062,0.313287735,0.268535614,0.7023296356000001,1.2570610046,1.3313064575,0,-0.0005242159,0
2720,6.37608786033482e+18,1.23768030747263e+18,22.363271713299998,21.5812644958,22.113592147800002,22.1406421661,22.4475860596,0.1940148622,0.1511750668,0.10458220539999999,0.0777157918,0.0578062683,22.2536239624,21.2948818207,-0.1096477509,0.6723594666,0.1400318146,0.1129817963,-0.1939620972,0.7820072175,0.2496795655,0.2226295472,-0.08431434630000001,-0.532327652,-0.5593776703,-0.8663215637999999,-0.0270500183,-0.3339939118,-0.3069438935,0.9587421417,1.0683898926,0.28638267510000004,0.8187103270999999,0.8457603454000001,1.1527042389,0,0.0005358625,0
2724,6.37313239348046e+18,1.23768031391377e+18,22.069835662800003,21.4222240448,21.6708564758,21.5055332184,21.0807189941,0.1894395947,0.1476100534,0.10211595150000001,0.0758830979,0.056443084000000004,21.3391246796,21.783790588400002,-0.7307109831999999,-0.0830993652,-0.3317317962,-0.1664085388,0.2584056855,0.647611618,0.398979187,0.5643024444,0.9891166687,-0.24863243100000001,-0.08330917360000001,0.3415050507,0.1653232574,0.5901374817,0.4248142243,-0.4446659088,0.2860450744,-0.3615665436,-0.1129341126,-0.27825737,-0.7030715943000001,0,-0.0006790886,0
2726,6.37672122842455e+18,1.2376803311055e+18,21.5292682648,20.4510326385,20.2671966553,20.262052536,19.9781703949,0.1672922969,0.13035301859999998,0.090177618,0.0670116395,0.0498443469,22.870351791399997,22.0186195374,1.3410835265999999,2.4193191529,2.6031551361000003,2.6082992554,2.8921813965,1.0782356263,1.2620716095,1.2672157287999999,1.5510978699000002,0.1838359832,0.1889801025,0.4728622436,0.0051441193,0.2890262604,0.2838821411,0.8517322540000001,-0.4893512726,-1.5675868989,-1.7514228821000002,-1.7565670013999999,-2.0404491425,0,-0.0003848264,1
2743,6.3767212810379e+18,1.2376803321816e+18,20.5553569794,20.8373508453,21.4260559082,21.698928833000004,21.926517486599998,0.26571601629999997,0.20704410969999998,0.1432321668,0.1064368486,0.0791694596,20.0813026428,19.494848251300002,-0.47405433659999996,-0.7560482025,-1.3447532653999998,-1.6176261902000002,-1.8452148438,-0.2819938659,-0.8706989288,-1.1435718536,-1.3711605072,-0.5887050629,-0.8615779876999999,-1.0891666412999998,-0.2728729248,-0.5004615784,-0.2275886536,0.5864543915,1.0605087281,1.3425025940000002,1.9312076569,2.2040805817,2.4316692353000002,0,-0.0007415392999999999,0
2765,2.93434378436477e+18,1.23764870351906e+18,25.676887512199997,21.7263317108,20.7206554413,19.4421310425,18.671482086199997,0.15342587230000002,0.1195484027,0.0827030316,0.0614572167,0.0457128771,23.5199356079,23.394258499099998,-2.1569519043,1.7936038971000001,2.7992801666000005,4.0778045654,4.8484535217,3.9505558013999997,4.9562320709,6.234756469700001,7.005405426,1.0056762695,2.2842006683,3.0548496245999996,1.2785243988,2.0491733550999998,0.7706489563,0.12567710880000002,2.2826290131,-1.6679267883000002,-2.6736030578,-3.9521274566000004,-4.7227764129,0,-5.44038048246875e-05,0
2768,2.93613818734131e+18,1.2376487040543e+18,21.6233062744,20.478843689,20.5208930969,20.1094036102,20.1435871124,0.16003845630000002,0.1247008815,0.08626749369999999,0.064105995,0.0476830788,23.1663970947,23.125856399499998,1.5430908203,2.6875534057,2.6455039978,3.0569934845,3.0228099823,1.1444625854000001,1.1024131775,1.5139026642,1.4797191619999999,-0.0420494079,0.3694400788,0.3352565766,0.4114894867,0.3773059845,-0.0341835022,0.0405406952,-1.5025501251,-2.6470127105000003,-2.6049633026,-3.0164527893,-2.9822692871,0,-0.0004000792,1
2772,2.93846035589917e+18,1.23764870459366e+18,20.2061424255,20.1095809937,20.4527778625,20.7311649323,20.9464683533,0.19581294059999999,0.15257611869999999,0.10555145140000001,0.0784360394,0.05834200230000001,20.0217571259,19.8205680847,-0.1843852996,-0.0878238678,-0.43102073659999995,-0.7094078064,-0.9247112273999999,0.0965614318,-0.24663543699999999,-0.5250225068,-0.7403259278000001,-0.34319686880000005,-0.6215839385999999,-0.8368873595999999,-0.2783870698,-0.4936904908,-0.21530342100000002,0.2011890412,0.38557434079999997,0.289012909,0.6322097778,0.9105968476,1.1259002686,0,-0.00022196509999999997,0
2775,2.93891775273632e+18,1.23764870459739e+18,16.7180767059,16.8337287903,17.2406730652,17.524370193499998,17.795879364,0.2808918357,0.2188690156,0.1514125764,0.1125157699,0.0836910605,16.352079391500002,15.9616928101,-0.3659973144,-0.4816493988,-0.8885936737000001,-1.172290802,-1.4437999725,-0.1156520844,-0.5225963593,-0.8062934876000001,-1.0778026581,-0.4069442749,-0.6906414031999999,-0.9621505737,-0.2836971283,-0.5552062988,-0.2715091705,0.3903865814,0.7563838958,0.8720359802,1.2789802551,1.5626773834,1.8341865539,0,0.00021872,0
