g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
2.91576643590187E+018,1.23767943452492E+018,22.1729431152,21.8396186829,21.6916065216,21.1626720428,20.7128219604,0.1748445481,0.1362376958,0.0942486078,0.0700368136,0.0520945229,22.3341770172,23.1564407349,0.161233902,0.4945583343,0.6425704956,1.1715049744,1.6213550568,0.3333244323,0.4813365936,1.0102710724,1.4601211548,0.1480121613,0.6769466401,1.1267967225,0.5289344788,0.9787845612,0.4498500824,-0.8222637177,-0.9834976197,-1.316822052,-1.4648342133,-1.9937686921,-2.4436187745,1,0.7329675555,1
6.38031000538658E+018,1.23767943505694E+018,20.5718822479,20.1959075928,20.0001220703,20.1001625061,19.9169483185,0.1676728129,0.1306495219,0.0903827325,0.067164056,0.0499577187,20.5277099609,21.7486534119,-0.044172287,0.3318023681,0.5275878906,0.4275474548,0.6107616424,0.3759746551,0.5717601776,0.4717197418,0.6549339294,0.1957855225,0.0957450867,0.2789592743,-0.1000404358,0.0831737518,0.1832141876,-1.220943451,-1.176771164,-1.5527458191,-1.7485313416,-1.6484909058,-1.8317050934,1,0.9596031904,1
2.44774391837622E+018,1.23767943505845E+018,21.8305225372,21.6379299164,21.5439777374,21.2681598663,21.4824810028,0.1322180033,0.1030233726,0.0712710917,0.0529620573,0.0393940397,23.4675769806,24.0663547516,1.6370544434,1.8296470642,1.9235992432,2.1994171143,1.9850959778,0.1925926208,0.2865447998,0.5623626709,0.3480415344,0.093952179,0.3697700501,0.1554489136,0.2758178711,0.0614967346,-0.2143211365,-0.598777771,-2.2358322144,-2.4284248352,-2.5223770142,-2.7981948853,-2.5838737488,1,2.1517782211,1
2.44774391837622E+018,1.23767943505845E+018,22.8982257843,21.8821144104,21.989030838,22.4592704773,21.5958786011,0.1400995106,0.1091645956,0.0755195618,0.0561191291,0.0417423211,22.4493732452,23.3218288422,-0.4488525391,0.5672588348,0.4603424072,-0.0098972321,0.8534946441,1.0161113739,0.9091949463,0.438955307,1.3023471832,-0.1069164276,-0.5771560669,0.2862358093,-0.4702396393,0.3931522369,0.8633918762,-0.872455597,-0.4236030579,-1.4397144318,-1.3327980042,-0.8625583649,-1.7259502411,0,-0.0004638592,0
2.44774391837623E+018,1.23767943505864E+018,21.8933677673,21.4323291779,21.2914390564,21.0764389038,20.8353214264,0.1441459507,0.1123175472,0.0777007565,0.0577399917,0.0429479443,23.5400829315,24.2630062103,1.6467151642,2.1077537536,2.2486438751,2.4636440277,2.7047615051,0.4610385894,0.6019287109,0.8169288635,1.0580463409,0.1408901215,0.3558902741,0.5970077515,0.2150001526,0.45611763,0.2411174774,-0.7229232788,-2.369638443,-2.8306770324,-2.9715671539,-3.1865673065,-3.4276847839,1,1.5407328606,1
2.91583680464605E+018,1.23767943506008E+018,20.489982605,20.3537483215,20.1880912781,20.0384750366,19.9241580963,0.1174241304,0.0914960876,0.0632965714,0.0470361337,0.0349862427,23.6435718536,19.7972393036,3.1535892486,3.2898235321,3.4554805755,3.605096817,3.7194137573,0.1362342835,0.3018913269,0.4515075684,0.5658245087,0.1656570434,0.3152732849,0.4295902252,0.1496162415,0.2639331818,0.1143169403,3.84633255,0.6927433014,0.5565090179,0.3908519745,0.241235733,0.1269187927,1,2.0507538319,1
2.91900339813404E+018,1.23767943506028E+018,21.7841949463,21.5452060699,21.6835517883,21.7632312775,21.1926498413,0.1250370443,0.0974280164,0.0674002469,0.0500856079,0.0372544937,22.701379776,23.7458972931,0.9171848297,1.1561737061,1.0178279877,0.9381484985,1.5087299347,0.2389888764,0.100643158,0.0209636688,0.591545105,-0.1383457184,-0.2180252076,0.3525562286,-0.0796794892,0.490901947,0.5705814362,-1.0445175171,-1.9617023468,-2.2006912232,-2.0623455048,-1.9826660156,-2.5532474518,0,0.0031223081,1
2.91576643590187E+018,1.23767943506172E+018,21.7081699371,21.4789524078,21.5817241669,21.4202766418,21.4379177094,0.2179203629,0.1698020697,0.11746829,0.0872915313,0.0649288595,23.2820281982,23.7834186554,1.5738582611,1.8030757904,1.7003040313,1.8617515564,1.8441104888,0.2292175293,0.1264457702,0.2878932953,0.2702522277,-0.1027717591,0.058675766,0.0410346984,0.1614475251,0.1438064575,-0.0176410676,-0.5013904572,-2.0752487183,-2.3044662476,-2.2016944885,-2.3631420136,-2.345500946,1,2.201687336,1
2.91576643590187E+018,1.23767943506192E+018,23.068271637,21.8070716858,21.4745197296,21.0361595154,20.4045562744,0.1720848083,0.1340873241,0.0927609876,0.0689313561,0.0512722656,22.5632133484,22.8596973419,-0.5050582886,0.7561416626,1.0886936188,1.527053833,2.158657074,1.2611999512,1.5937519074,2.0321121216,2.6637153626,0.3325519562,0.7709121704,1.4025154114,0.4383602142,1.0699634552,0.631603241,-0.2964839935,0.2085742951,-1.0526256561,-1.3851776123,-1.8235378265,-2.4551410675,1,0.5842547417,1
2.91576643590187E+018,1.23767943506192E+018,23.068271637,21.8070716858,21.4745197296,21.0361595154,20.4045562744,0.1720848083,0.1340873241,0.0927609876,0.0689313561,0.0512722656,22.5632133484,22.8596973419,-0.5050582886,0.7561416626,1.0886936188,1.527053833,2.158657074,1.2611999512,1.5937519074,2.0321121216,2.6637153626,0.3325519562,0.7709121704,1.4025154114,0.4383602142,1.0699634552,0.631603241,-0.2964839935,0.2085742951,-1.0526256561,-1.3851776123,-1.8235378265,-2.4551410675,1,0.5844865441,1
2.91576643590187E+018,1.23767943506199E+018,21.4604434967,20.8483524323,20.7400283813,20.8412075043,20.2461338043,0.1611318737,0.1255528629,0.0868568942,0.0645439774,0.0480088629,23.8612670898,23.61120224,2.4008235931,3.0129146575,3.1212387085,3.0200595855,3.6151332855,0.6120910644,0.7204151154,0.6192359924,1.2143096924,0.108324051,0.007144928,0.602218628,-0.101179123,0.493894577,0.5950737,0.2500648498,-2.1507587433,-2.7628498077,-2.8711738587,-2.7699947357,-3.3650684357,1,2.3343017101,1
2.91576643590187E+018,1.23767943506199E+018,21.4604434967,20.8483524323,20.7400283813,20.8412075043,20.2461338043,0.1611318737,0.1255528629,0.0868568942,0.0645439774,0.0480088629,23.8612670898,23.61120224,2.4008235931,3.0129146575,3.1212387085,3.0200595855,3.6151332855,0.6120910644,0.7204151154,0.6192359924,1.2143096924,0.108324051,0.007144928,0.602218628,-0.101179123,0.493894577,0.5950737,0.2500648498,-2.1507587433,-2.7628498077,-2.8711738587,-2.7699947357,-3.3650684357,1,2.3363318443,1
2.91573125152978E+018,1.23767943506225E+018,21.624250412,21.0086994171,20.2187900543,19.4468593597,19.2004776001,0.1595620066,0.124329634,0.0860106647,0.0639151409,0.0475411229,22.9310321808,23.6764698029,1.3067817688,1.9223327637,2.7122421265,3.4841728211,3.7305545807,0.6155509949,1.4054603577,2.1773910523,2.4237728119,0.7899093628,1.5618400574,1.808221817,0.7719306946,1.0183124542,0.2463817596,-0.7454376221,-2.0522193909,-2.6677703858,-3.4576797486,-4.2296104432,-4.4759922028,1,1.7403119802,1
2.90809624278651E+018,1.23767943559125E+018,21.6510295868,21.2106933594,21.3756866455,21.1770076752,20.7548542023,0.1417710632,0.1104670539,0.0764205977,0.0567886941,0.0422403552,23.2439956665,23.5924472809,1.5929660797,2.0333023071,1.868309021,2.0669879913,2.4891414642,0.4403362274,0.2753429413,0.4740219116,0.8961753845,-0.1649932861,0.0336856842,0.4558391571,0.1986789703,0.6208324432,0.4221534729,-0.3484516144,-1.9414176941,-2.3817539215,-2.2167606354,-2.4154396057,-2.8375930786,1,2.2376155853,1
2.90809624278651E+018,1.23767943559125E+018,21.6510295868,21.2106933594,21.3756866455,21.1770076752,20.7548542023,0.1417710632,0.1104670539,0.0764205977,0.0567886941,0.0422403552,23.2439956665,23.5924472809,1.5929660797,2.0333023071,1.868309021,2.0669879913,2.4891414642,0.4403362274,0.2753429413,0.4740219116,0.8961753845,-0.1649932861,0.0336856842,0.4558391571,0.1986789703,0.6208324432,0.4221534729,-0.3484516144,-1.9414176941,-2.3817539215,-2.2167606354,-2.4154396057,-2.8375930786,1,2.2367329597,1
6.3766860193564E+018,1.23767943559368E+018,22.0370903015,21.5553150177,21.9734210968,22.1340999603,21.3388156891,0.1577271223,0.1228998974,0.0850215852,0.0631801486,0.0469944216,21.6884117126,21.5408630371,-0.3486785889,0.1330966949,-0.2850093842,-0.4456882477,0.3495960235,0.4817752838,0.0636692047,-0.0970096588,0.6982746124,-0.4181060791,-0.5787849426,0.2164993286,-0.1606788635,0.6346054077,0.7952842712,0.1475486755,0.4962272644,0.0144519806,0.4325580597,0.5932369232,-0.202047348,0,-6.92595131113194E-05,0
6.3803100032391E+018,1.23767943559479E+018,20.086730957,20.0714092255,20.0607757568,19.8063869476,19.6260356903,0.1671983004,0.1302797943,0.090126954,0.0669739842,0.0498163402,21.3114719391,21.5596084595,1.2247409821,1.2400627136,1.2506961823,1.5050849915,1.6854362488,0.0153217315,0.0259552002,0.2803440094,0.4606952667,0.0106334687,0.2650222779,0.4453735352,0.2543888092,0.4347400665,0.1803512573,-0.2481365204,-1.4728775025,-1.488199234,-1.4988327027,-1.7532215119,-1.9335727692,1,1.7438542843,1
2.91562569841352E+018,1.23767943559637E+018,21.5603752136,20.4842453003,19.8962268829,19.6650791168,19.380897522,0.1039341688,0.0809848011,0.056024909,0.0416325107,0.0309669394,22.2908687592,23.8220844269,0.7304935456,1.8066234589,2.3946418763,2.6257896424,2.9099712372,1.0761299133,1.6641483307,1.8952960968,2.1794776916,0.5880184174,0.8191661835,1.1033477783,0.2311477661,0.5153293609,0.2841815948,-1.5312156677,-2.2617092133,-3.3378391266,-3.925857544,-4.1570053101,-4.4411869049,1,0.7888305783,1
2.91573125152978E+018,1.23767943559932E+018,21.3003730774,21.1549663544,20.9978713989,20.6436748505,20.7423839569,0.1063639,0.0828780308,0.0573346391,0.0426057801,0.0316908732,22.7318515778,23.6957683563,1.4314785004,1.5768852234,1.7339801789,2.0881767273,1.9894676209,0.145406723,0.3025016785,0.6566982269,0.5579891205,0.1570949555,0.5112915039,0.4125823975,0.3541965484,0.255487442,-0.0987091064,-0.9639167785,-2.3953952789,-2.5408020019,-2.6978969574,-3.0520935058,-2.9533843994,1,1.6977494955,1
2.91573125152978E+018,1.23767943559932E+018,21.1902942657,20.9017448425,19.1804771423,18.2864952087,17.7767753601,0.1144637465,0.089189373,0.0617007948,0.045850303,0.0341042019,23.7909240723,23.6765480042,2.6006298066,2.8891792298,4.61044693,5.5044288636,6.0141487122,0.2885494232,2.0098171234,2.903799057,3.4135189056,1.7212677002,2.6152496338,3.1249694824,0.8939819336,1.4037017822,0.5097198486,0.1143760681,-2.4862537385,-2.7748031617,-4.4960708619,-5.3900527955,-5.8997726441,1,1.5777626038,0
2.91573125152978E+018,1.23767943559932E+018,21.1902942657,20.9017448425,19.1804771423,18.2864952087,17.7767753601,0.1144637465,0.089189373,0.0617007948,0.045850303,0.0341042019,23.7909240723,23.6765480042,2.6006298066,2.8891792298,4.61044693,5.5044288636,6.0141487122,0.2885494232,2.0098171234,2.903799057,3.4135189056,1.7212677002,2.6152496338,3.1249694824,0.8939819336,1.4037017822,0.5097198486,0.1143760681,-2.4862537385,-2.7748031617,-4.4960708619,-5.3900527955,-5.8997726441,1,0.504306376,0
2.41723906777521E+018,1.2376794361278E+018,22.5682315826,22.1479034424,21.9637432098,21.7298641205,21.5889816284,0.1391620636,0.1084341407,0.0750142336,0.0557436161,0.04146301,24.0170783997,23.9743270874,1.4488468171,1.8691749573,2.0533351899,2.2872142792,2.4280967713,0.4203281402,0.6044883728,0.8383674621,0.9792499542,0.1841602326,0.4180393219,0.558921814,0.2338790893,0.3747615814,0.1408824921,0.0427513123,-1.4060955048,-1.826423645,-2.0105838776,-2.2444629669,-2.385345459,1,2.481782198,1
2.41723906777521E+018,1.23767943612806E+018,21.9774341583,21.7357139587,21.6009540558,20.7167510986,20.8642444611,0.1404049397,0.1094025746,0.0756841972,0.0562414713,0.0418333225,22.6956501007,22.9357013702,0.7182159424,0.959936142,1.0946960449,1.9788990021,1.8314056396,0.2417201996,0.3764801025,1.2606830597,1.1131896972,0.1347599029,1.0189628601,0.8714694976,0.8842029572,0.7367095947,-0.1474933625,-0.2400512695,-0.9582672119,-1.1999874115,-1.3347473144,-2.2189502716,-2.0714569091,1,1.8097575903,1
3.13320585541085E+018,1.23767943613101E+018,20.6694393158,20.5752449036,20.4720611572,20.3235988617,20.2235832214,0.2266295701,0.1765882224,0.1221629158,0.090780139,0.0675237477,23.4962329865,22.9716320038,2.8267936707,2.9209880829,3.0241718293,3.1726341248,3.2726497651,0.0941944122,0.1973781586,0.3458404541,0.4458560944,0.1031837464,0.2516460419,0.3516616822,0.1484622955,0.2484779358,0.1000156403,0.5246009827,-2.302192688,-2.3963871002,-2.4995708466,-2.6480331421,-2.7480487824,1,1.9809670448,1
2.91544977655307E+018,1.23767943613291E+018,20.7349281311,20.3961448669,20.3395957947,19.9729156494,19.8106765747,0.1122688204,0.0874791071,0.0605176389,0.0449710935,0.033450231,22.3501358032,23.9215221405,1.6152076721,1.9539909363,2.0105400085,2.3772201538,2.5394592285,0.3387832642,0.3953323364,0.7620124817,0.9242515564,0.0565490722,0.4232292175,0.5854682922,0.3666801453,0.52891922,0.1622390747,-1.5713863373,-3.1865940094,-3.5253772736,-3.5819263458,-3.9486064911,-4.1108455658,1,1.7312599421,1
2.91893302938986E+018,1.2376794361333E+018,21.0443782806,20.6569862366,20.6617641449,20.7136707306,20.1942539215,0.098747991,0.0769437701,0.0532293431,0.0395551063,0.0294217318,22.4734554291,23.9839019775,1.4290771485,1.8164691925,1.8116912842,1.7597846985,2.2792015076,0.387392044,0.3826141357,0.33070755,0.8501243591,-0.0047779083,-0.056684494,0.4627323151,-0.0519065857,0.4675102234,0.5194168091,-1.5104465484,-2.9395236969,-3.3269157409,-3.3221378326,-3.2702312469,-3.789648056,1,2.350259304,1
2.91893302938986E+018,1.2376794361333E+018,21.0443782806,20.6569862366,20.6617641449,20.7136707306,20.1942539215,0.098747991,0.0769437701,0.0532293431,0.0395551063,0.0294217318,22.4734554291,23.9839019775,1.4290771485,1.8164691925,1.8116912842,1.7597846985,2.2792015076,0.387392044,0.3826141357,0.33070755,0.8501243591,-0.0047779083,-0.056684494,0.4627323151,-0.0519065857,0.4675102234,0.5194168091,-1.5104465484,-2.9395236969,-3.3269157409,-3.3221378326,-3.2702312469,-3.789648056,1,2.350748539,1
2.91903858250614E+018,1.23767943613363E+018,21.6751651764,21.5506877899,21.2553710938,20.9223670959,20.9506816864,0.0975892916,0.0760409161,0.0526047535,0.0390909687,0.0290764999,23.6640739441,22.6268177032,1.9889087677,2.1133861542,2.4087028503,2.7417068482,2.7133922577,0.1244773865,0.4197940826,0.7527980805,0.72448349,0.2953166961,0.628320694,0.6000061035,0.3330039979,0.3046894074,-0.0283145905,1.0372562409,-0.9516525268,-1.0761299133,-1.3714466094,-1.7044506073,-1.6761360168,1,1.648748517,1
2.91559051404143E+018,1.23767943613494E+018,22.8342838287,21.8985061646,20.7533340454,19.4323329926,18.5859222412,0.2020010948,0.1573978812,0.1088871285,0.0809148028,0.0601857491,23.0734195709,23.9733028412,0.2391357422,1.1749134063,2.3200855255,3.6410865783,4.4874973297,0.9357776641,2.0809497833,3.4019508361,4.2483615875,1.1451721192,2.466173172,3.3125839234,1.3210010528,2.1674118042,0.8464107514,-0.8998832703,-1.1390190125,-2.0747966766,-3.2199687958,-4.5409698486,-5.3873806,0,-0.0001228582,0
2.91555532966934E+018,1.23767943613553E+018,21.8621749878,21.5430183411,21.2314720154,21.2479972839,20.9994258881,0.1655527502,0.1289975792,0.0892399326,0.0663148314,0.049326051,22.7043571472,24.0801925659,0.8421821594,1.1613388061,1.4728851318,1.4563598633,1.7049312591,0.3191566467,0.6307029724,0.6141777039,0.8627490997,0.3115463257,0.2950210572,0.543592453,-0.0165252685,0.2320461273,0.2485713958,-1.3758354187,-2.2180175781,-2.5371742248,-2.8487205505,-2.832195282,-3.0807666778,1,1.4836947918,1
2.91555532966934E+018,1.23767943613553E+018,21.9913482666,21.6942558289,21.5444984436,21.2419986725,21.2564563751,0.1720262617,0.1340416968,0.0927294269,0.0689079016,0.0512548201,23.6438179016,24.0738773346,1.652469635,1.9495620727,2.099319458,2.4018192291,2.3873615265,0.2970924377,0.446849823,0.7493495941,0.7348918915,0.1497573853,0.4522571564,0.4377994538,0.3024997711,0.2880420685,-0.0144577026,-0.430059433,-2.082529068,-2.3796215057,-2.529378891,-2.8318786621,-2.8174209595,1,1.6636604071,1
2.91555532966934E+018,1.23767943613553E+018,22.3758907318,21.5375728607,21.3926544189,21.2271366119,21.3644771576,0.2254193425,0.1756452322,0.1215105504,0.0902953669,0.0671631619,23.0394630432,23.9837760925,0.6635723114,1.5018901825,1.6468086243,1.8123264313,1.6749858856,0.8383178711,0.9832363129,1.1487541199,1.0114135742,0.1449184418,0.3104362488,0.1730957031,0.165517807,0.0281772613,-0.1373405457,-0.9443130493,-1.6078853607,-2.4462032318,-2.5911216736,-2.7566394806,-2.6192989349,1,1.5841755867,1
6.38038040956424E+018,1.23767943934797E+018,21.1236381531,20.4307289124,20.2602939606,20.2898426056,20.1612014771,0.0992822498,0.0773600563,0.0535173304,0.0397691093,0.0295809116,21.0014362335,22.0217227936,-0.1222019196,0.5707073211,0.7411422729,0.7115936279,0.8402347564,0.6929092407,0.8633441925,0.8337955475,0.962436676,0.1704349518,0.1408863068,0.2695274353,-0.029548645,0.0990924835,0.1286411285,-1.0202865601,-0.8980846405,-1.5909938812,-1.761428833,-1.731880188,-1.8605213165,1,0.8929865956,1
6.38038041922791E+018,1.23767943934811E+018,20.8670825958,20.2288894653,20.0810680389,19.8658065796,19.719247818,0.1065558046,0.0830275565,0.0574380793,0.0426826514,0.031748049,21.0782012939,21.8043327332,0.2111186981,0.8493118286,0.997133255,1.2123947143,1.3589534759,0.6381931305,0.7860145569,1.0012760162,1.1478347778,0.1478214264,0.3630828857,0.5096416473,0.2152614593,0.3618202209,0.1465587616,-0.7261314393,-0.9372501374,-1.5754432679,-1.7232646943,-1.9385261536,-2.0850849152,1,0.7730045915,1
2.54745642887598E+018,1.23767943988779E+018,24.6347236633,21.6349201202,21.1307449341,21.0671005249,21.8797302246,0.1075851843,0.0838296488,0.0579929613,0.0430949852,0.0320547521,20.9905490875,22.6618061066,-3.6441745758,-0.6443710327,-0.1401958466,-0.0765514374,-0.8891811371,2.9998035431,3.5039787292,3.5676231384,2.7549934387,0.5041751861,0.5678195953,-0.2448101044,0.0636444092,-0.7489852905,-0.8126296997,-1.6712570191,1.9729175567,-1.0268859864,-1.5310611725,-1.5947055817,-0.782075882,1,1.164529562,1
2.54745642887598E+018,1.23767943988779E+018,24.6347236633,21.6349201202,21.1307449341,21.0671005249,21.8797302246,0.1075851843,0.0838296488,0.0579929613,0.0430949852,0.0320547521,20.9905490875,22.6618061066,-3.6441745758,-0.6443710327,-0.1401958466,-0.0765514374,-0.8891811371,2.9998035431,3.5039787292,3.5676231384,2.7549934387,0.5041751861,0.5678195953,-0.2448101044,0.0636444092,-0.7489852905,-0.8126296997,-1.6712570191,1.9729175567,-1.0268859864,-1.5310611725,-1.5947055817,-0.782075882,1,1.1644757986,1
2.54752679762017E+018,1.23767943988825E+018,25.065486908,22.4457893372,21.7934150696,20.9671382904,21.104757309,0.1063574329,0.0828729942,0.0573311523,0.042603191,0.0316889472,24.4117889404,25.3443756104,-0.6536979676,1.9659996032,2.6183738708,3.44465065,3.3070316314,2.6196975708,3.2720718384,4.0983486176,3.960729599,0.6523742676,1.4786510468,1.3410320282,0.8262767792,0.6886577606,-0.1376190186,-0.93258667,-0.2788887024,-2.8985862732,-3.5509605408,-4.37723732,-4.2396183014,1,0.6992121339,1
2.54717495389926E+018,1.23767943988858E+018,24.2199134827,22.8029098511,21.7296104431,20.868844986,20.0965480804,0.110701181,0.0862576142,0.0596726164,0.0443431474,0.0329831578,23.3355236053,24.3784675598,-0.8843898774,0.5326137542,1.6059131622,2.4666786193,3.2389755249,1.4170036316,2.4903030396,3.3510684967,4.1233654023,1.073299408,1.9340648651,2.7063617707,0.8607654571,1.6330623627,0.7722969056,-1.0429439545,-0.1585540771,-1.5755577087,-2.6488571167,-3.5096225738,-4.2819194794,1,0.7319011092,1
6.45158472459695E+018,1.23767943988871E+018,22.8188018799,22.0739917755,21.2591819763,20.5008773804,20.0163955688,0.1120747477,0.0873278901,0.060413029,0.0448933542,0.033392407,21.8962936401,22.0275783539,-0.9225082398,-0.1776981354,0.6371116638,1.3954162597,1.8798980713,0.7448101044,1.5596199036,2.3179244995,2.8024063111,0.8148097992,1.5731143951,2.0575962067,0.7583045959,1.2427864075,0.4844818116,-0.1312847138,0.791223526,0.0464134216,-0.7683963776,-1.5267009735,-2.0111827851,1,0.4703698754,1
2.54710458535641E+018,1.23767943988878E+018,22.3427829742,21.7640953064,21.5931110382,21.4275741577,21.1259689331,0.1030744463,0.0803149119,0.0555614829,0.0412881374,0.0307107884,23.9988708496,24.6835365295,1.6560878754,2.2347755432,2.4057598114,2.5712966919,2.8729019165,0.5786876678,0.749671936,0.9152088165,1.2168140411,0.1709842682,0.3365211487,0.6381263733,0.1655368805,0.4671421051,0.3016052246,-0.6846656799,-2.3407535553,-2.9194412231,-3.0904254913,-3.2559623718,-3.5575675964,1,2.1933774948,1
2.54710458535642E+018,1.23767943988884E+018,24.7967643738,22.1991500854,21.0279808044,20.4323635101,19.9227085114,0.1125715673,0.0877149999,0.0606808327,0.0450923629,0.0335404314,21.7151317596,24.2662906647,-3.0816326142,-0.4840183258,0.6871509552,1.2827682495,1.7924232482,2.5976142884,3.7687835694,4.3644008637,4.8740558624,1.171169281,1.7667865753,2.276441574,0.5956172943,1.105272293,0.5096549987,-2.5511589051,0.5304737091,-2.0671405793,-3.2383098603,-3.8339271546,-4.3435821533,1,0.4598023891,1
2.54710458535641E+018,1.23767943988904E+018,26.5975914001,22.6804485321,21.7777633667,21.2441635132,20.0902271271,0.1120280176,0.0872914717,0.0603878349,0.0448746346,0.0333784819,23.3215503693,24.1625480652,-3.2760410308,0.6411018372,1.5437870026,2.0773868561,3.2313232422,3.917142868,4.8198280334,5.3534278869,6.507364273,0.9026851654,1.4362850189,2.590221405,0.5335998535,1.6875362396,1.1539363861,-0.8409976959,2.4350433349,-1.4820995331,-2.3847846985,-2.918384552,-4.0723209381,0,-0.0040204111,1
6.38038039775308E+018,1.23767944042152E+018,20.9890480042,20.3375682831,20.3266201019,20.2844982147,19.868844986,0.111496821,0.0868775696,0.0601014979,0.0446618535,0.0332202166,20.6234092712,21.800693512,-0.365638733,0.2858409881,0.2967891693,0.3389110565,0.7545642852,0.6514797211,0.6624279023,0.7045497895,1.1202030182,0.0109481812,0.0530700684,0.4687232971,0.0421218872,0.4577751159,0.4156532287,-1.1772842408,-0.8116455078,-1.4631252289,-1.4740734101,-1.5161952973,-1.931848526,1,0.8087577224,1
2.54717495389927E+018,1.23767944042539E+018,25.2495117188,22.9679946899,22.5872554779,22.243303299,22.0074806213,0.1087189093,0.0847130343,0.058604084,0.0435491167,0.0323925428,23.3713970184,24.2888412476,-1.8781147004,0.4034023285,0.7841415405,1.1280937194,1.3639163971,2.2815170289,2.6622562409,3.0062084198,3.2420310975,0.380739212,0.7246913909,0.9605140686,0.3439521789,0.5797748566,0.2358226777,-0.9174442292,0.9606704712,-1.3208465577,-1.7015857697,-2.0455379486,-2.2813606263,1,0.1414849162,0
6.37612309195155E+018,1.23767945545738E+018,20.9585971832,20.3192825317,19.9632797241,19.7844142914,19.5584964752,0.2738434076,0.2133769244,0.1476131678,0.1096924022,0.0815909952,21.1955776215,22.8053894043,0.2369804383,0.8762950898,1.2322978974,1.4111633301,1.6370811463,0.6393146515,0.9953174591,1.1741828918,1.400100708,0.3560028076,0.5348682403,0.7607860565,0.1788654327,0.4047832489,0.2259178162,-1.6098117828,-1.8467922211,-2.4861068726,-2.8421096802,-3.0209751129,-3.2468929291,1,0.8030527234,1
6.37605268347893E+018,1.23767945546164E+018,20.6018390656,20.304643631,19.794424057,19.7040138245,19.4575386047,0.1335795522,0.1040842831,0.072005026,0.053507451,0.0397997126,20.8668384552,22.9792404175,0.2649993896,0.5621948242,1.0724143982,1.1628246307,1.4092998505,0.2971954346,0.8074150086,0.8978252411,1.1443004609,0.510219574,0.6006298065,0.8471050263,0.0904102325,0.3368854523,0.2464752198,-2.1124019623,-2.3774013519,-2.6745967865,-3.1848163605,-3.275226593,-3.5217018128,1,0.93771559,1
6.37605268347893E+018,1.2376794554617E+018,23.1043777466,21.8884983063,21.883890152,22.2368030548,21.7413425446,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.0398517363,22.8776283264,22.8433570862,-0.2267494202,0.9891300201,0.9937381744,0.6408252716,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.363035202,0.0046081543,-0.3483047485,0.1471557617,-0.3529129028,0.1425476074,0.4954605102,0.0342712402,0.2610206604,-0.9548587799,-0.9594669342,-0.6065540314,-1.1020145416,0,2.05576197913615E-05,1
6.37605268347893E+018,1.2376794554617E+018,23.1043777466,21.8884983063,21.883890152,22.2368030548,21.7413425446,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.0398517363,22.8776283264,22.8433570862,-0.2267494202,0.9891300201,0.9937381744,0.6408252716,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.363035202,0.0046081543,-0.3483047485,0.1471557617,-0.3529129028,0.1425476074,0.4954605102,0.0342712402,0.2610206604,-0.9548587799,-0.9594669342,-0.6065540314,-1.1020145416,0,-0.0003133826,1
6.37605268347893E+018,1.2376794554617E+018,23.1043777466,21.8884983063,21.883890152,22.2368030548,21.7413425446,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.0398517363,22.8776283264,22.8433570862,-0.2267494202,0.9891300201,0.9937381744,0.6408252716,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.363035202,0.0046081543,-0.3483047485,0.1471557617,-0.3529129028,0.1425476074,0.4954605102,0.0342712402,0.2610206604,-0.9548587799,-0.9594669342,-0.6065540314,-1.1020145416,0,0.0021844492,1
6.37605268347893E+018,1.2376794554617E+018,23.1043777466,21.8884983063,21.883890152,22.2368030548,21.7413425446,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.0398517363,22.8776283264,22.8433570862,-0.2267494202,0.9891300201,0.9937381744,0.6408252716,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.363035202,0.0046081543,-0.3483047485,0.1471557617,-0.3529129028,0.1425476074,0.4954605102,0.0342712402,0.2610206604,-0.9548587799,-0.9594669342,-0.6065540314,-1.1020145416,0,2.05576197913615E-05,1
6.37605268347893E+018,1.2376794554617E+018,23.1043777466,21.8884983063,21.883890152,22.2368030548,21.7413425446,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.0398517363,22.8776283264,22.8433570862,-0.2267494202,0.9891300201,0.9937381744,0.6408252716,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.363035202,0.0046081543,-0.3483047485,0.1471557617,-0.3529129028,0.1425476074,0.4954605102,0.0342712402,0.2610206604,-0.9548587799,-0.9594669342,-0.6065540314,-1.1020145416,0,-0.0003133826,1
